pk,caption_text,output,inference_time
3192462375292775710,A non-weight loss / YourDietPlan post but we had our notification of marriage today!  Such a relief to have another thing done on the never-ending list  Celebrated with brunch at the place where we had our first date  Happy Friday! ,No,0.15490102767944336
3192451944127540649,for . . . . . .,yes,0.1532299518585205
3192438276333590879,tonight! Chicken thighs over couscous and fresh veggies. Easy one pan meal!,yes,0.15582489967346191
3192396633404264291,"Geschnetzeltes aus der Schweinelende in einer leichten Champignon-Cornichon-Rahmsoe, dazu Bandnudeln",yes,0.15480804443359375
3191709597474587191,. . . . . . . . . . . . . . . .  By,yes,0.15313386917114258
3191686822252833445,"Apparently today is National Cream Filled Donut Day, different than National Donut Day that happens in June. Usually my lunch plan goal is simplicity, but today I wanted to do something a little special. I tried my hand at making a healthier version of a donut. First I cut apples horizontally. Then I used a small circle cutter to remove the core and make the center of the donut. Next I spread a layer of peanut butter on each slice. Finally, I dipped each slice in melted chocolate and decorated with sprinkles. My kids are absolutely thrilled to have donuts in their lunch. Packed in this lunch is apple slice donuts, carrot coins, plain Greek yogurt sweetened with maple syrup, and a peanut butter sandwich on apple breakfast bread.",yes,0.1544039249420166
3191576941068709998,"Cheesy Cauliflower Steaks with Sriracha and Yogurt Tahini Sauce . . . Found my new favourite. Cauliflower Steaks doused in spices, smothered in cheese and roasted to perfection is just  Have a great day ahead all you beautiful people. Be Happy! ",yes,0.15320396423339844
3191335060690507122,"And what better way to start it than choosing to eat healthy, right? Stay tuned because tomorrow, we're unveiling our carefully curated meal plan for the upcoming week! Message us today to subscribe  . . .",yes,0.15423107147216797
3191247754624638660,"Do you love blueberries?  If so, drop a  emoji in the comments. This nourishing bowl of deliciousness packs tons of nutrition in one simple recipe! Chia seeds, walnuts, and flax meal complement the creamy berry base with their crunchy textures, and also offer lots of omega-3 fatty acids, phytonutrients, vitamins, and minerals. The second standout in this bowl are anthocyanins, phytonutrients that give blueberries their pretty purple hue. Get the full recipe here: Link in bio!",yes,0.15356087684631348
3190991097689581990,"Supplements to manage Diabetes: Everyone always wants to know what supplements you can take to control your diabetes! While I first recommend addressing your diet, lifestyle and getting active these are some supplements that you can consider. To be quite honest, I havent tried any of these personally or in practice, but it is what I was able to find with a little research. Some of these supplements, like cinnamon, wont hurt to add to your diet if you enjoy recipes that call for a little bit of cinnamon  If you do have diabetes please work with your provider to discuss the addition of these supplements so they can go over possible side effects and drug interactions. Never stop taking prescribed medication, let your healthcare provider know what your plan is! You dont want to run into poor outcomes from having dangerously high blood sugar levels. Keep a detailed journal of your numbers, how you feel after certain foods, supplements and medications - so you know what and how things are affecting your body. Be encouraged, knowing that any effort you put into your health will certainly have a positive outcome. Dont give up!",No,0.15130615234375
3190957678633058857,,no,0.1529548168182373
3190939033323568584,"I am loving Sipologys new Simply Sweet Monk Fruit. My favourite is the Creamy Vanilla. I am having so much fun playing around with these flavours. I love that there are no sugar alcohols as I am sensitive to them, and they upset my tummy. What flavour would you choose? Original, Creamy Vanilla, or Cinnamon?",Yes,0.14860296249389648
3190879810321621148,"Connection is a huge part of relieving stress and anxiety. Its during the time Im connected with myself and others that time Im less focused on doing more, and more focused on being more. When we are looking to make changes for our health, we often go right to checklists and must-dos. The women I work with used to sign up to go all in on diets, and now they work with me to go all in on themselves. We know how to eat healthily. We know movement is important. We also know sleep is crucial. But what we often fail to do is make health is about connecting more deeply so you know yourself better. So you make changes that align to you and the things that matter most. I am to announce this years Miraculous Health Retreat will be about connecting with the self, and others, for a more abundant and healthier life. Drop a  below to be the first to get more info!",no,0.14748573303222656
3190747082443153507,"Every morning before I even start my day, I estimate everything I think Ill be having & input it into my tracker  I know roughly what Im having, I can tweak if needed & it allows me to not worry about saving calories for dinner ",yes,0.14995884895324707
3190589957533598456,Thai green curry broth with coconut milk and Turkey meatballs over basmati rice. Perfect spice and flavors,yes,0.14859914779663086
3190576007949462389,"Je vais partager pas mal de connaissances sur ce compte, n'hsite pas galement  me poser des questions en dm sur des sujets qui t'intresse.",no,0.15169310569763184
3190541382619990892,"News flash: The way you think about the scale is about to change . Non-scale victories are successes that are unrelated to the number on a scale. . These victories focus on progress, personal growth, and other forms of self-improvement outside of tracking your scaled weight. . Non-scaled victories are important because it helps you find success in your health and weight loss journey beyond the number on a scale. . Non-scale victories are just as important, if not more important than the scale, and should be celebrated for the progress and effort that you have put in. . Remember, its not about the number on the scale but rather about the lifestyle changes you have made to reach your health and wellness goals. . Celebrate the small wins, keep going and I promise you that when you do, the weight loss will follow. . Let weight loss be the side effect of you learning how to love yourself  . I understand how hard it can be to stay motivated when you feel like things are not going your way. Ive been there myself. . That is why I am so passionate about helping people like yourself lose weight and get strong. Send me a  in my DMs if you are looking for help. . Love, Em  . . .",No,0.151383638381958
3190519680192215501,"Have you heard that electrolytes are important for a successful transition to ketosis? The body needs these minerals to regulate its metabolism. But as we make the metabolic switch to burning fat for energy, the body lets go of retained water, flushing sodium, potassium, and magnesium out with it. The result is electrolyte imbalance and flu-like symptoms that can be easily avoided with proper supplementation. Experts suggest 5000mg sodium, 1000mg potassium, and 400mg magnesium (in glycinate or malate form) per day. Although you can take the one at a time, there are several all-in-one options designed specifically for keto. Redmond Re-Lyte is one we like best. Sweetened with stevia, it contains 810mg sodium, 400mg potassium citrate and 50mg magnesium malate & glycinate per 6g scoop. To compare with another brand, one Liquid I.V. stick pack (6g) contains 11g of added sugars (the first ingredient on the list, followed by dextrose and citric acid) and only 500mg sodium, 370mg potassium, and zero magnesium. You decide...",yes,0.15061616897583008
3190480999740305515,"Okay, so the other day...kimchi fried rice using black beans rice",Yes,0.154616117477417
3190357743583659367,zuppa di mussels,yes,0.1577141284942627
3190353837352940944,"more than just dessert, cannoli cream zeppoles",yes,0.1557457447052002
3190347174865486471,Customer satisfaction is worthless. Customer loyalty is priceless. ~ Jeffrey Gitomer Meski seringkali order dadakan  In Syaa Allah akan Mimin buatkan selagi bisa  Jazakillahu Khairan wa barakallahu fiik for your repeat order & trust in Carista Marita kak  Enjoy the deliciousness of Beef Spaghetti Brulee in every bite Lope sekebon  ~~~~~~~~~~~~~~~~~~~~~~ Apakah kamu butuh makanan dan minuman? Yuk kepoin menu di Carista Marita siapa tau ada yang cocok dihati  Untuk pemesanan boleh wa.me/62882000363463 Atau,No,0.15317201614379883
3190313013436353548,"L'eau est et restera ta meilleure allie, commence la journe par 2 grands verres d'eau et profite des externalits positives de cette petite attention.",no,0.14720487594604492
3190307375369845389,"Common Acne Triggers Be mindful of possible acne triggers if you are trying to figure out whats breaking you out! Whey protein: whey protein powders and some muscle-building supplement powders are contaminated with androgenic steroids that may be an issue because they can increase hormone levels in the body for some people Energy drinks: aside from being mostly sugar, energy drinks usually contain B vitamins, which can sometimes irritate the skin and increase acne. Peanuts / peanut butter: contain androgen-like hormones which are found in anything containing peanuts, corn oil, wheat germ, shellfish, organ meats Chlorine: too much pool time can cause acne to worsen and dry out Eggs: eggs are full of progesterone, which is an acne-triggering hormone. Our body naturally produces progesterone, so consuming extra hormones can make your hormone levels react negatively Biotin supplements: biotin increases the amount of skin protein we produce, specifically keratin, which is great for hair and nail growth but too much keratin can be pore clogging. B12 shots: High levels of B12, particularly from supplements, can alter the gene expression of skin bacteria like P. acnes, potentially leading to inflammation and acne. Vapes: Vaping causes dehydration which can impact the production of sebum. When you have dry skin, your body produces more oil that tends to clog your pores and cause acne breakouts Fabric softeners/ Scented detergents: Scented laundry detergents, additives, and fabric softeners leave harmful residues that can irritate sensitive skin, cause contact dermatitis, and worsen acne or eczema. Make sure to also wash your sheets often. Remember, we spend half of our lives in bed! Laying in chemicals is not ideal. Shellfish: foods containing iodides are one of the biggest nutritional culprits for triggering acne breakouts. Shrimp, lobster, crab, crayfish, mussels, and clams are all high in iodine, which, in addition to causing breakouts, can also create the appearance of red splotchy skin",yes,0.14943623542785645
3190305171821461463,Hashtag fake news  Lets bust these myths  Which one surprises you?,no,0.14951586723327637
3189937145388524962,"Hhnchencurry mit Cashewkernen, Paprika, Karotten und Mandarinen",yes,0.1495990753173828
3189925897591076354," Matcha vs. Coffee . Follow  for delicious, easy-to-make smoothies for rapid weight loss, increased energy, and incredible health! . I love making lattes (pictured here) with coffee/espresso as well as matcha. Sometimes I even do half of each in a latte  Both have their benefits and are delicious!  Matcha is made from dried green tea leaves and typically comes in a powder that is mixed into milk or water. Its also great in baked goods!  It has 140 times the antioxidants of coffee and has an amino acid called L-theanine, which promotes the slow release of caffeine. This gives matcha the ability to sustain energy for up to twice as long as coffee.  The energy matcha provides is also a much more calm, alert awareness, that doesnt lend to that jittery feeling coffee can cause.  Coffee is made from ground coffee beans and has up to 3 times the caffeine of matcha. A little bit also adds great flavor to chocolate baked goods and other savory recipes - see my brisket coffee rub on my blog! (in my bio)  It provides a faster spike in energy, but also a faster drop, so it tends to energize for only 1-3 hours. The energy from coffee is also a bit more stimulating, which can cause that jittery feeling for some people.  If you have issues with acid reflux or stomach inflammation, as well as anxiety, I would suggest trying matcha if you want caffeine!  I drink both depending on what I need - If im really sleepy, matcha doesnt always to the trick.  I hope this was helpful! Which one do you prefer? . . . . . . . .",Yes,0.15036392211914062
3189876386918392476,Reuben love comes in stages. What makes up your favorite pastrami sandwich??!? .,No,0.1526799201965332
3189860766811143509,"Yummy blackened salmon topped with jalapeo mango pineapple salsa and a side of Cajun black bean, red pepper, plant based rice.",yes,0.1493520736694336
3189782317235978700,"La sant est notre bien le plus prcieux. Mangez quilibr, hydratez-vous, bougez et dormez bien et tout ira pour le mieux.",yes,0.14731287956237793
3189733428672799283,broiled seafood oregenata,yes,0.14676189422607422
3189669363261114857,Follow for more health information and wellness tips. . . . .,yes,0.14885306358337402
3189622466723122339,"When the fianc asks for boneless wings with mac & cheese for our 7 year anniversary, you come through  He then gets stuck in traffic for over an hour so it gets reheated  Linking the recipe for both in my stories  Couldve used some veg but sometimes you just have what you crave, thats okay too! ",yes,0.15231728553771973
3189511046429783647,"These wordy posts never do as well, so please share  So much misinformation being spread & its not necessary ",no,0.14889121055603027
3189493400953330566,"So barish ke season me esa ho hi jata hai ki bemar padh jaeyge uske lie kuch tips khane ke uppar . Kya appko bhi Immunity bohut Kam hai Kya app bhi jaldi se bemar padh jaate hai and you have tried multiple things to improve it . Mera name Abhishek Surana hai Mai ek Health,fitness and wellness coach Hu agar apko health se related koi bhi help Chahiye to direct mughe msg kr skte hai. .",No,0.15095996856689453
3188935629237568624,this place is really very beautyfull my best place 21w,No,0.14868617057800293
3188775912101718831,Drop a  if this helps! If you want more information like this type Yes . . Tag someone!! If you want to Lose Weight & Get Stronger and achieve your GOALS! If you don't know how to start Smoothie diet properly or do you want to lose possibly 5-12 Ibs in the first week alone with Smoothie ? Join our 21-Days Smoothie Challenge NOW to start a successful weight-loss journey and enjoy a new lifestyle! Check the LINK  in my bio ( ) . . . . . . . .,No,0.15168285369873047
3188562765895085755,"Nachdem ich die letzte 6 Wochen nicht zuhause war und nicht wirklich gekocht habe, ist mein Kontingent an Rezepten jetzt erschpft. Hier habe ich aber noch leckere Lowcarb Pancakes gefunden die ich allerdings mit einer Backmischung von gemacht habe. Muss aber dazu sagen das es die beste ist die ich je probiert habe. Die Pancakes sind super fluffig und schmecken extrem gut. Ich hab noch Pfirsiche dazu aufgeschnitten und den Maple Sukrinsirup ebenfalls von darber gegeben. Wenn ihr Lust habt die Mischung auszuprobieren mit Simonsfitness bekommt ihr 5% auf eure Bestellung . Es lohnt sich  Schnen Sonntag meine Lieben ",yes,0.15140032768249512
3188457960924946352,"Elevate your health with Pure Nature!  As seen on Forbes and trusted by wellness enthusiasts worldwide, our superfood blend is the ultimate choice for instant vitality.  Don't wait for a healthier tomorrow - seize the opportunity now! Join the community of health-conscious trendsetters who've already experienced the Pure Nature difference.  Tap 'Add to Cart' and unlock your path to wellness.",no,0.1501319408416748
3188422910134703417,MEDICINES FROM NATURE  Have you tried to be on many crazy diets or strict exercise programs but still can not lose weight? You're looking for a new and healthy way for natural weight loss? We got your answer. All you have to do is check the link in our bio and find yours . . . .,No,0.14779210090637207
3188410871147169633,Pork chop! Brined then sous vide and finished on the Came out perfect!  side of cauliflower mushroom risotto and side salad.,yes,0.15291213989257812
3188062885360537943,Rindu itu berad mungkin kata-kata ini bisa mewakili perasaan seorang ibu tatkala buah hatinya mondok di luar kota Lantas bagaimana caranya menepis rasa rindu tersebut ? Salah satu caranya yaitu dengan mengunjungi sang buah hati dan tak lupa membawakan makanan kesukaannya  Jazakillahu Khairan for your repeat order & trust in Carista Marita bestie Semoga Chicken Spaghetti Brulee ini bisa mengobati kerinduan seorang ibu terhadap buah hatinya  ~~~~~~~~~~~~~~~~~~~~~~ Apakah kamu ingin mengunjungi buah hatimu? Ingin membawakan makanan kesukaannya? Yuk kepoin menu di Carista Marita siapa tau ada makanan kesukaannya  Untuk pemesanan boleh wa.me/62882000363463 Atau,No,0.15497493743896484
3188048770810668991,Drop  if this is useful Credit by: unknown,no,0.15287494659423828
3187957763781263725,Change mindset & your diet  You cant have one without the other!!,No,0.15301132202148438
3187634682468295894,"The trick to eating more veggies is to drown them in yummy dressings and sauces! Okay, maybe not drown them, but slather generously? These are a few easy peasy ones I got from Bee, the chef at . Feel free to customize as per your taste. I didn't add oil to any of them and they still tasted yummy! BASIL DRESSING: 1 cup basil leaves, 1/4 cup lime juice, 1/2 tsp Himalayan salt, 1 tsp black pepper, 1 tbsp black olive, 1 tbsp garlic powder and 1/4 cup olive oil (omit to make it oil free). Blend with around 1 /2 cup water (give or take) to your desired consistency. SESAME DRESSING - 1/2 cup sesame seeds (I used tahini instead), 1 tbsp ACV, 1 tbsp parsley, 1/2 tsp Himalayan salt, and 1/4 cup olive oil (optional). Blend with around 1/4 cup water or vary as per the consistency you want. PINEAPPLE MUSTARD DRESSING - 1 cup pineapple, 1 tsp mustard seeds (soak for 3 hours), 1 clove garlic, Himalayan salt and pepper to taste, 1/2 tsp cayenne pepper, 2 tbsp lemon juice, 2 dates and 1/4 cup olive oil (optional). Blend everything with water. I used the pineapple dressing along with a mayonnaise (vgn) I made earlier for this zucchini and carrot zoodle salad. It was delicious! If you keep the consistency slightly thicker, these can also be great for pastas and rice.",yes,0.15099287033081055
3187409621072985166,"Empower your fat loss journey with these 4-ingredient wrap ideas!    Discover delicious, waistline-friendly options that won't compromise flavor.   Fuel your goals with the lean protein of the Beef Wrap, the fitness-fueled Chicken Wrap, the plant-powered Tofu Wrap, or the omega-3-rich Fish Wrap.   These wraps are a taste of progress on a plate! Each with wholesome ingredients, designed to support your wellness path. Nourish your body while savoring every bite.   Which wrap will become your ultimate fat loss ally? Let's me know in the comments below  ",yes,0.14824867248535156
3187323034978007142,"6 HACKS TO MAKE FAT LOSS EASIER by  While fat loss is never simple, here are a few tips that can make the process a little bit easier.  Keep in mind, just because you implement these hacksdoesn't necessarily mean you will lose weight  They are just steps in the right direction that can aid the process.   Remember, when it comes to fat loss, creating a calorie deficit (burning more calories than you take in via food) is always priority numero uno.  As you look on this list, you will see that these tips are all based around controlling energy balance in some way (except pizzabecause pizza is delicious ).   Smaller Plates: Using smaller plates can help with the whole well, its in front of me, I might as well eat it all conundrum.   Coffee: As long as youre only adding minimal amounts of cream/sugar or drinking it black, coffee can be a great option to curb hunger & give you a nice energy boost.   Strawberries: For reference here, a whole pound of strawberries is only 150 calories. You can eat half a pound of strawberries for 75 caloriestalk about feeling full & satisfied!  Sparkling Water: Zero calorie drinks can be a great option to hold you over between meals. Sometimes just giving yourself something different that plain water to sip on can make a noticeable difference.   Step Goals: Setting a daily step goal can help to increase daily activity levels and burn additional calories, without actually feeling like you have to add dedicated time to your day for exercise. Go for a walk, park at the back of the parking lot, get up from your desk every 30 minutes, etc.   Pizza: As surprised as you may be to see pizza make the list, it absolutely can be a fat loss hack. For many, being able to occasionally incorporate foods you enjoy (like pizza) into your plan can help big time when it comes to sustainability and actually adhering to your diet.  Do you currently use any of these hacks? Or do you have another thats helped you?  Let me know below! . . .",No,0.1500699520111084
3187181611013762370,"So now that we know why fats are important to our diet, the next step is making sure were getting them!  Just remember portion size - each gram of fat provides 9 calories of energy ",yes,0.14990901947021484
3186714105134519478,"Chicken Club sandwich is on the menu today, fresh beef organs and some 60+ day dry-aged Ribeyes are in the case!! . Sorry we were closed yesterday but things happen and we are happy to be back at it today :) .",yes,0.15107989311218262
3186699487121190492,"If you are sweet treat whore like me drop what you are doing because this mess is a game changer. Vanilla yogurt, mix in PB2, melt some Lillys chocolate chips, drizzle on top add crushed peanuts. I didnt measure anything I just wanted to try it. Wholly shitballs its amazing!",Yes,0.14935922622680664
3186659074513215499,"Desi Pita Sandwich Whole-wheat Pita from Home Made Makhan, Some veggies & Chat Masala Along with some good Cheddar Cheese. Grilled on a cast iron pan.",yes,0.15072226524353027
3186454011056582099,,no,0.14757776260375977
3186453777282847732,,no,0.15317797660827637
3186230401395391647,from the other nightsteak and lobster zero carb shell tacos! Im not sure what was better!,No,0.14772891998291016
3185961798418084160,Stepped on the scales & seen a 4lb gain because youve been on holiday? Probably not 4lbs of actual fat  You need to be in a surplus of 3500 calories in order to gain 1lb of fat - so its more than likely some fat & water retention ,No,0.14978790283203125
3185927124385532027,"Drop  if this is helpful. . . . . . . . . . . . . . Credit by incomefact Thank you, please DM us for credit or removal ",no,0.15018987655639648
3185921051645900377,It's food O' clock.,yes,0.15006303787231445
3185920668168000235,"Autoimmune breakfast skillet Ingredient list: Uncured Bacon, white onion, spinach , Shiitake mushrooms  with a side of fresh figs! Benefits from eating this breakfast include but not limited to. *Shiitake mushrooms have one of the highest amounts of natural copper, a mineral that supports healthy blood vessels, bones, and immune support *Spinach has vitamins and minerals like vitamin E and magnesium that support your immune system *Onions  May benefit heart health Loaded with antioxidants Contain anticancer compounds Help regulate blood sugar May boost bone density. Have antibacterial properties. May boost digestive health Figs (my favorite seasonal fruit)! Nourish and tone the intestines Natural laxative Prebiotic which promotes a healthy gut",yes,0.15285491943359375
3185903333513162522,"Did you be aware? - Ensure you save and recall this one  - - - . . . . . . . - - Credits by Much thanks to you, satisfy DM us for credit or expulsion ",no,0.15103983879089355
3185748508321682626,,no,0.15006709098815918
3185724799892343561,HOW TO IMPROVE MENTAL HEALTH . . . Drink Some Tea Dance Put on a Face Mask Spend Time in Nature Meditate Listen To Podcasts Cuddle a Pet Keep a Journal . . . . www.medicalustaad.com . . . . . . . .,yes,0.14831018447875977
3185453499466591279,"Burger with eggs drippin'... Don't be trippin' bring the with their craft burgers, crunchy fries, and signature for the ultimate experience in the heart of & Soon Fashion Valley!! Experience Chef Caesar's flavors tonight. Let us know what you ate when you did!",yes,0.14842581748962402
3185446274658756583," Applegate or Great Value bacon? Let's compare...  Widely available in many supermarket chains, Applegate's hickory-smoked, no sugar, uncured bacon contains pork, water, sea salt, and celery powder (in lieu of chemicals to cure). We give this product a green light for keto, although we'd like to see the added quality factors of pasture-raised and pesticide-free feed on this label as well. Other brands in this category include Pederson's, Wellshire, and a local farm near you! The Great Value brand (aka Walmart) gives us pause because of the pork cured with sodium phosphates, sodium erythorbate (what on earth is that???), and sodium nitrite used to preserve the product. Big Food manufacturers use chemical preservatives to enhance color and flavor, to extend shelf life, and to inhibit the growth of harmful bacteria. Needless to say, these ingredients are not ideal for your body. If you're aiming for a clean, nutrient-dense, and well formulated approach to keto food, make sure to choose uncured bacon from pastured pigs. In our opinion, it's always best to support a local farm that you know is raising animals right, but the Applegate option is not a bad choice, in a pinch. ",yes,0.14939117431640625
3185400361393253876,Still enjoying summer snacks with the family  Still hitting my protein goals ,yes,0.15098881721496582
3185361351211088184,"HOW A NIGERIAN GOVERNOR USED BLACKSEED AND HONEY TO CURE COVID 19.. I was speaking to a friend about blackseed and how it has been used to cure a lot of illness. The friend boldly sat me down and told me how a particular governor was tested positive for Covid 19 in 2020,they were about three governors then.. The governor went into isolation,his close friend who was in charge of the primary health care came to him with BLACKSEED MIXED with HONEY..His friend practically told him ;This blackseed mixed with honey will help boost your immune system.. All you need to do us take one teaspoon morning and night.. After a week of consuming these BLACKSEED AND HONEY with vitamin c..He was later tested again and was confirmed NEGATIVE.. One thing I love about him was that after his recovery he said that None of the members of his state will die of COVID.. Do I need to mention the name of the governor.. WHAT OTHER PROPHECY DO YOU NEED? NAME THAT ILLNESS, BLACKSEED INFUSED HONEY CAN'T CURE.. we endeavour to make a difference by providing unadulterated and high quality Honey products for everyone and improving the customers health and providing quality life. CHECK OUT OUR PRODUCTS WILDFLOWER HONEY 75cl-4000 1liter-5000 CAMEROON TREE HONEY 75CL- 4500 1LITER-6000 2.5litres-14000 BLACKSEED INFUSED HONEY 300ML JARS-5000 500ML JARS-6000 CLOVE INFUSED HONEY-5000 for 300ML JARS HONEY COMBS 500ML JARS-3000 BODY CLEANSE- 100ML-800 FENNEL SEEDS 200ML-2500 BLACK SEEDS 100ML-2000 To PLACE YOUR ORDERS Send us a dm or WHATSAPP 07013939723. Delivery NATIONWIDE Delivery within lagos 2-3 working days Delivery outside Lagos 4-5 working days",yes,0.14989280700683594
3185196566109262410,"Jumat malam teman baik Mimin WA menanyakan ketersediaan Chicken Spaghetti Brulee untuk Sabtu pagi  Beliau ingin menjenguk saudara nya yang sedang dirawat di RS & akan pick up spaghetti nya Lama kami tak jumpa & sekalinya ketemu langsung deep talk  Tak cukup waktu karena babang grab sudah menjemput  Jazakillahu Khairan wa barakallahu fiik for your repeat order & trust in Caristamarita Hopefully this Chicken Spaghetti Brulee will energize her days, make her feel better and give her happiness... ALLAHUMMA RABBAN NAAS MUDZHIBAL BASI ISYFI ANTASY-SYAAFII LAA SYAFIYA ILLAA ANTA SYIFAAAN LAA YUGHAADIRU SAQOMAN. Artinya: Ya Allah Wahai Tuhan segala manusia, hilangkanlah penyakitnya, sembukanlah ia. (Hanya) Engkaulah yang dapat menyembuhkannya, tidak ada kesembuhan melainkan kesembuhan dariMu, kesembuhan yang tidak kambuh lagi. ( HR. Bukhari, no. 5742; Muslim, no. 2191) ~~~~~~~~~~~~~~~~~~~ Apakah kamu ingin memberikan kebahagiaan kepada saudara mu yang sedang sakit ? Yuk berikan kebahagiaan kepada yang sedang sakit dengan menghadiahkan Get Well Soon Hampers by Carista Marita Untuk pemesanan boleh wa.me/62882000363463 Atau Gunakan Voucher Cashback untuk belanja lebih hemat di toko Caristamarita.",No,0.14772510528564453
3185075263507117591,"I have such a huge sweet tooth. Id eat it all day if I could so when clients complain about sugar cravings  I totally empathize.  The key to sugar cravings is balancing what your body is ACTUALLY craving (which is usually quick energy, minerals, protein or water). So to keep sugar cravings at bay dont skip meals and try adding more protein to your diet (most of us need about 90g or more depending on lifestyle). I use protein smoothies but a protein bar could be a good option too (just check the ingredients!)  Heres what happens when I want candy  I usually eat a piece of dark chocolate first. Like 1-2 squares. If that doesnt work I move over to fruit or veggies with a protein (eg. berries with Greek yogurt, carrots with hummus).   To avoid the cravings I include the healthy fats everyday  fish, avocado, nuts. And to end my day I drink herbal teas. Water is also key so try increasing your water because your body can misinterpret thirst for something sweet!  ",No,0.15270090103149414
3184812105869193082,"Big THANK YOU to our amazing customers!  Your kind words and positive reviews warm our hearts. We're so grateful for each one of you who've chosen to embark on this healthy journey with us. Your feedback keeps us going, and we're committed to continuous improvement to serve you better. Here's to many more healthy days together!  . . .",no,0.14841818809509277
3184701738974460331,"Did you know, that you can make a homemade Nutella or Chocolate hazelnut spread at home, using hazelnuts, honey (agave syrup for the vegan version), coconut oil, cocoa powder, vanilla bean powder and a pinch of salt.  Only six ingredients and a powerful blender to grind your nuts and youve got a great spread without the palm oils like in a lot of the store bought versions. Please DM me if you would like the recipe but Ill also feature the recipe on my story tomorrow! On my toast today, my homemade chocolate hazelnut spread, bananas, chopped walnuts and sea salt . A fantastic breakfast or snack toast combo when your hankering for something sweet/salty yet healthy! Yummers   ",yes,0.1491398811340332
