pk,caption_text,output,inference_time
3185446274658756583," Applegate or Great Value bacon? Let's compare...  Widely available in many supermarket chains, Applegate's hickory-smoked, no sugar, uncured bacon contains pork, water, sea salt, and celery powder (in lieu of chemicals to cure). We give this product a green light for keto, although we'd like to see the added quality factors of pasture-raised and pesticide-free feed on this label as well. Other brands in this category include Pederson's, Wellshire, and a local farm near you! The Great Value brand (aka Walmart) gives us pause because of the pork cured with sodium phosphates, sodium erythorbate (what on earth is that???), and sodium nitrite used to preserve the product. Big Food manufacturers use chemical preservatives to enhance color and flavor, to extend shelf life, and to inhibit the growth of harmful bacteria. Needless to say, these ingredients are not ideal for your body. If you're aiming for a clean, nutrient-dense, and well formulated approach to keto food, make sure to choose uncured bacon from pastured pigs. In our opinion, it's always best to support a local farm that you know is raising animals right, but the Applegate option is not a bad choice, in a pinch. ",yes,0.1567542552947998
3185282932774332081,"Ben jij iemand die graag yoghurt eet met een fruitsmaakje? Weet dan dat er in deze varianten vaak veel suikers zitten, zoals in deze eerste optie. Voor bijna de helft van de calorien en maar liefst 75% minder suikers, kun je een soortgelijk product krijgen, zoals hier de kwark van Lindahls. Deze vind je gewoon in de supermarkt n in verschillende smaakjes. Ik heb zelf ook al de vanille en stracciatella geprobeerd, en ze zijn echt lekker. Let je zeker ook op het verschil in eiwitten? Bijna het dubbele in optie 2! Heb jij deze al eens gegeten? Laat het weten in de comments. Vergeet me niet te volgen voor meer food swaps! . . .",No,0.1568920612335205
3185234865842110962,"Craving that comforting bowl of pasta but looking to cut back on carbs? Not hating on carbs over here, for me it's about the gluten free aspect. Whether you're venturing into healthier options, monitoring carbs, or just wanting to try something new, there's a pasta version for you: Zucchini Noodles: Also known as ""zoodles,"" zucchini noodles are a popular low carb pasta option. They are made using a spiralizer to turn zucchini into long, thin strands that can be used instead of traditional pasta. Shirataki Noodles: Shirataki noodles are Japanese noodles made from the konjac plant. They are very low in carbs and calories and are often used in Asian style dishes like stir fries and soups. Spaghetti Squash: Spaghetti squash is a type of winter squash that, when cooked, separates into long, thin strands that resemble spaghetti. It has a slightly sweet and nutty flavor and is an excellent low carb alternative to traditional pasta. Cauliflower Rice: Cauliflower rice is made by grating cauliflower into tiny rice like pieces. It is a great low carb alternative to rice and can also be used in place of pasta in dishes like stir fries or salads or as a risotto sub. Eggplant Lasagna: Eggplant slices can be used in place of traditional lasagna noodles to create a delicious and low carb version of this classic dish. Slice the eggplant into thin, long strips and layer them with tomato sauce, cheese, and your favorite vegetables. Edamame Pasta: Edamame pasta is made from ground edamame beans and is an excellent source of protein and fiber. It has a texture similar to traditional pasta and is a great low carb alternative. Palmini- Palmini is a pasta substitute or alternative made from the heart of palm, which is the edible core of a palm tree. It is low in carbohydrates and high in fiber. Which of these would you try?",No,0.15850019454956055
3187152811899292096,LOWER CAL FOOD SWAPS - Here are a few of my favourite lower cal food swaps that allow me to still enjoy the foods I love whilst eating within my calories!,No,0.15979504585266113
3184812128939307222," Ready to make your meals a masterpiece?  Say hello to ""Smart Swaps""!  These culinary tricks will transform your dishes from ordinary to extraordinary.",yes,0.15511012077331543
3184642749075199872,"Easy weeknight recipes! Here are a few meals weve been making lately.. Panko crusted salmon Lemon rosemary chicken High protein high fiber spaghetti  Buffalo chicken strip salad Spicy shrimp tacos As always our goal is high protein nutrient dense meals to nourish & help us feel our best! Save for your next meal plan & follow along for more easy recipes to support your metabolism & health goals! . . . Hi! Im Stefani a holistic dietitian here to help YOU support your metabolism & FEEL your best! Head to my feed for nourishing meal ideas, tips & education for a  metabolism, all-day energy & happy hormone health!  Download my free metabolism food guide with over 80 healthy food swaps to make at the grocery store and how to build healthy meals for a fiery metabolism (link in bio)",Yes,0.15600085258483887
3184543197748829291,Chicken & halloumi sweet chilli wraps Easy food for the win. You really cant go wrong with a chicken wrap! I like to opt for a wholegrain source when choosing my carbohydrates which tend to contain more fibre than simple carbs. Wholegrains also have a lower Glycemic Index which slows down blood sugar spikes & prevents hunger crashes = fuller for longer. I added grilled chicken & halloumi for my protein & fats & some chilli jam for some kick. This is tasty hot or cold so great for when youre on the go!,Yes,0.15659379959106445
3184517653247784640," Handig! 4 soorten crackers die weinig koolhydraten bevatten!   Like = ik wil vaker dit soort tips   Veel crackers bevatten witmeel en/of te weinig vezels en zijn daardoor minder voedzaam, vind ik zelf. Ze zitten vaak ook hoog in de koolhydraten.   Ik ben daarom een voorstander van crackers die n voedzaam zijn n wat lager zitten in de koolhydraten. Daarom vind ik deze 4 soorten crackers echt een aanrader.  Welke cracker kies jij?   Liefs, Muriel  . . . .",No,0.1541130542755127
3184470942002936193,"Volkoren couscous (links) bevat ongeveer 2,5 keer zoveel vezels vergeleken met gewone couscous. Maar wist je dat kikkererwten couscous (rechts) ng meer vezels bevat? Kikkererwten zijn peulvruchten. Ze zijn rijk aan eiwitten en aan vezels. We eten ze in Nederland eigenlijk veel te weinig. Dat is zonde! Kikkererwten couscous is wel veel duurder dan de volkoren couscous. En belangrijk om te vermelden: beide producten zijn absoluut een super goede keuze! Dus ook de volkoren variant is een hele goede keuze. Wat je ook kunt doen: volkoren couscous kiezen en een blik kikkererwten apart toevoegen. Zorgt voor dezelfde ophoging van eiwitten en vezels en geeft meteen vulling aan je couscous gerecht. > Eet jij weleens kikkererwtencouscous of kikkererwten door je couscous? . . . . .",No,0.1542980670928955
3184386743715690086,"Have you seen our FREE app? You can set daily reminders to help you remember to take your supplements and HRT. If you regularly forget to drink water, you can get reminders sent directly to your phone. You can also create a personal plan of activities and exercises based on your symptoms. Head to the Apple Store or Google Play to download.",no,0.15336084365844727
3183408119515091349,Savouring pasta goodness with a low-carb twist!!  say hello to zoodles your low carb couscous bff! Tag someone who needs this healthy swap!!,Yes,0.15636801719665527
3183214353809325288,"I lovee me a good salad nom nom nom !! But even when it comes to salads, it can be borderline not good for you. The deep fried chicken strips, nachos, and 5 cups of dressing can bring out the worst in you, literally! From skin flare ups to a bad case of bloating and weight gain, making small changes on your plate can be helpful. Start by selecting healthier alternatives to enjoy your meal. Instead of fried chicken try grilled, instead of ranch dressing maybe youd rather balsamic vinegar. These smaller changes creates habits of healthy lifestyle choices ",No,0.157257080078125
3183089651538902096," thanks to everyone that joined the food planning session today! Hope it was valuable , great Q&A on simple swaps  9 day trial packs are available Free wellness evaluation also available with no obligation   for details",no,0.15400385856628418
3182788805757230066,"Transform your tastes & revamp your health: Explore these tasty swaps to boost your well-being and indulge your taste buds! Fizz to Fruit: Swap those bubbly soft drinks for fruity juices. Let the flavors party on your taste buds while giving your body a vitamin boost! Cake to Dark Delight: Bye-bye sugary cakes, hello dark chocolate! It's not just yummy, it's loaded with antioxidants and mood-boosting magic. Milk Tea to Herbal Hug: Instead of heavy milk tea, opt for herbal teas. Each cup is like a cozy hug for your well-being, soothing nerves and aiding digestion. Sweets to Dry Superstars: Say no to sugar crashes and yes to the crunchy goodness of dry fruits. They're nature's candy, full of fiber, vitamins, and long-lasting energy. Sugar Switcheroo: Kick refined sugar to the curb and welcome honey or jaggery. It's like upgrading your sweet game while being super kind to your body. Let's tackle this challenge together, one tasty choice at a time. Every better pick makes us feel amazing. Cheers to delicious decisions that love our bodies right back! ",yes,0.1551046371459961
3182457278095365530,"Food Swap Friday: Chick Fil A Chicken Nuggets (8 ct) I know many of us are huge chicken nugget fans! Again, this is just more about knowing what we are putting in our bodies. They are both full of protein, which is great, but there is so much less fat and calories in grilled nuggets, and we all know fried foods arent always the best choice for our bodies. Is it ok to enjoy fun foods from time to time, absolutely!!",No,0.1529228687286377
3182289494584674079,"Sometimes fast food is our only option and maybe someone doesnt have the time or resources to meal prep to bring food with them on the go, and thats okay! Its about finding healthier alternative that fit into a balanced diet  These are some fast food alternatives that are lower in calories so they may be a better option, especially if youre on a weight loss journey! Some general things I recommend looking for when eating out include:  choosing grilled options to help lower fat intake  opt for smaller portions for fries/sides or beverages  opt for DIET soda products as these have ZERO calories (amazing for weight loss management)  ask for a low fat dressing  skip added sauces or dips All foods can be included into a balanced diet and you can still enjoy the foods you like while on a health/weight loss journey!",No,0.1557760238647461
3181801043666991160,"HEALTHIER FOOD SWAPS These alternatives have cleaner ingredients & are ultimately easier for the body to digest! As someone who has struggled with digestive issues & bloating, I feel obligated to share the swaps that have worked for me & benefited my overall gut health. * Please note that everyones bodies are different & we all digest/react to ingredients in different ways. I have spent a lot of time trying different alternatives & doing tons of research to find what works for me. Feel free to try these swaps & spend some time finding what works for you!! :)",Yes,0.15519094467163086
3181764276246119771,"One of the mistakes I notice when people try to lose weight and fail to keep it up is they completely overhaul the foods they eat. They go from eating foods they like to going for a completely different food that they find almost unpalatable. If you really don't like a food, will you be able to sustain this long term? I doubt it. Take the burgers in the picture of instance, both very similar but there is over 30 Calories a difference in them. Now this may not sound a lot, but it is significant. If every food you eat was 30 Calories less than your usual food, you would quickly have reduced your Calories, without eating foods you really don't enjoy. So think to yourself, do you need to make huge changes you can't sustain, or small changes that will add up? You know the foods you like the most, so this is another option to consider. Till next time...JS Thursday Thoughts --------------------------------------------------------------- For coaching enquires send a DM or Text 07591141999 And I will get back to you",No,0.15421485900878906
3181759272138749635,"DinnerHomemade chilli with basmati rice and side salad  think I overdone it with the chilli but tasted yum-my!!!  Dinner Homemade Chilli, 100g cooked basmati rice, a sprinkle of cheddar and some iceberg lettuce to cool down my mouth  Delicoius!!! ",yes,0.16521286964416504
3181750428306131178,"As you gain weight in alot of years then how it is possible to shed it in some days or weeks?????? Along with it, we do crash diets even without knowing that how badly they can impact our health. - Check the post's slides to know the symptoms and if you feel these symptoms then you need to switch your diet to a balanced healthy diet. Do crash diets actually work? Going on a crash diet may deliver short-term results. By cutting your calories so low and making drastic changes to the type of food you eat, your body will shed weight. But there are lots of problems with this dramatic approach to losing weight. If you want to lose long term weight in a healthy manner then don't go for crash diet, otherwise you'll lose weight for short time and will gain all that weight back after sometime.",No,0.15471982955932617
3181679079456371951," Follow for more health, nutrition and weightloss tips     ! You dont need to miss out when in a calorie deficit, you can also enjoy soul foods while working towards your goals. Learn the skill of counting macros, so that you too can enjoy your favorite foods while reaching your goals! We encourage you to eat ALL foods, do not restrict yourself as that will set you up with a poor relationship with food and lead to yo- yo dieting. At Hera we want to set you up for success - for LIFE! Our Busy Woman Program & Coaching applications are now open. Apply via our insta link",yes,0.15276408195495605
3181490848042456544," Before you make a food swap, let's talk cravings for a sec. You know those certain foods that just hit the spot? Creamy, crunchy, salty, sweet, and savory  they're like the VIPs of taste sensations that make us love what we eat. Identify your craving, then go from there!  You can still get that satisfaction by choosing alternatives that fit the same category. Here are some cool ideas to try: 1. Try almonds, carrots or celery instead of chips or pretzels. There is still a crunch, but the nutrients are higher in the healthy stuff. 2. Reach for flavored water instead of soda. Add a splash of fruit juice, lime, lemon, fresh fruit or mint. 3. Choose hummus or avocado instead of mayo on a sandwich. Get the creamy and moist texture with higher quality foods. 4. Munch on a sweet potato with cinnamon instead of cake. Get the sugar fix without the empty calories. 5. Enjoy some plain yogurt swirled with vanilla and honey instead of artificially flavored yogurt or ice cream. 6. Snack on grapes, apples, peaches, dried mango or other fruit instead of candy to satisfy the sweet tooth. 7. Indulge in a piece of dark chocolate or a nuts-only bar instead of a candy bar.  Plus, these swaps are not just for the health perks, but for the awesome energy boost and improved focus they bring! . . . . . .",yes,0.15239381790161133
3181360200881814469,This week's blog is about simple food swaps and tips to help you consume less calories. You can read the full article on our website at: Do you have any other ideas? Please add them below ,yes,0.1555020809173584
3181226141134847466,In a deficit but love having mayo? Heres a simple food swap that allows me to stick to my calorie deficit!!,Yes,0.15033292770385742
3181057768187149335,Heres a bit of a different one for you Gluten free low carb bread  This isnt a Cookidoo recipe but I sure did prepare it in the Thermomix! Less mess! No need to knead by hand! The verdict? Amazing! Ill be making this one again and again ,Yes,0.15386605262756348
3180919643370029256,"FOODSWAPS  Natuurlijk zeg ik nu niet dat je nooit meer een McFlurry mag eten, maar deze keuzes kunnen je helpen met afvallen of om voor een gezondere keuze te kiezen. Ik wil laten zien dat je met kleine aanpassingen al veel kan bereiken.   McFlurry KitKat  KitKat ijsje  Crme Frache  Crme Frache Light  Quaker Cruesli Chocolade  Holie Granola Chocolate  Geraspte kaas 48+  Geraspte kaas 30+",No,0.15210914611816406
3180800588531825500,"Small changes can make a huge difference in the long run. When it comes to weight management, swapping old foods for new heart-healthy and weight-loss friendly ones can help you achieve your goals in 2 years, 6 months, or even a few weeks! Check these out:  Non-fat Greek yogurt (instead of sour cream)  Coffee with skim and almond milk and 1 pump syrup (instead of sweetened coffee)  Non-fat or 1% milk (instead of whole)  Grilled chicken (instead of fried)  Nuts and fruits (instead of chips) These small swaps can help set you on the right path and allow you to achieve your goals. Leave me a comment down below on how I can support you! ",yes,0.15348100662231445
3180515711953278120,Struggling to stick to your low carb or keto diet? Heres one of my simple low carb substitutions that make keto easy!!!,Yes,0.15352296829223633
3180403046140558224,"Sweets used to be the death of me when it came to my fitness journey  I craved ice cream, cookies, cake alllll the time! While you shouldn't feel guilty of the foods that you eat, there are ways to make them more nutritious and still be satisfying. In Personal Training: Gerries Fitness Center in Conyngham, PA The Zoo Health Club in Lehighton, PA River Run Healing Arts in Weatherly Online Training: Follow Link in bio/Message Me",yes,0.15645694732666016
3180369792471523678,"So much of our food world revolves around wheat flour. What's a dedicated keto'er to do? Continuing on our recent theme of grain-free flours, we're highlighting almond flour this week. You won't be able to substitute one-for-one, since almond flour doesn't have the binding capability of gluten, and it's also higher in fat. A common guideline is to use about 1/4 to 1/3 cup of almond flour for every 1 cup of regular flour in baking recipes - however, keep in mind that you might need to adjust other ingredients like eggs, liquids, and leavening agents to achieve the desired consistency and flavor. Better yet, look for keto-specific recipes that were developed to be low-carb from the start. (Hint: The Senza Recipe Box has LOTS!) If almonds aren't your thing, try coconut flour - popular for pancakes, muffins, tortillas, and even grain-free cakes.",yes,0.15502691268920898
3180305871150683040,DIET SWAPS ........ Diet culture teaches us that we need to give up ALL the good stuff in order to reach our goals..... and that's absolutely NOT true! . SAVE and SHARE this one because you don't need to miss out - you can have a balance of everything  . . . . . . . .,No,0.15239906311035156
3180303013717239248,"CONVENTIONAL salt (not sea salt), is one of those sneaky ingredients thats literally in ev-er-y-thing including foods you may not think twice about: Bread & baked goods Condiments Deli meats & cold cuts Cheese Pickles & olives If this sounds familiar, and you want a way out (one that doesnt involve symptoms like headaches, nausea, and fatigue as you withdraw from salt), working with a functional health professional is a good way to start. Not only can we pinpoint exactly whats causing your fatigue, but we can also help you create a custom game plan to address your root cause. Want my free guide to easy food swaps that will boost your energy? Comment food and Ill send it over! . . . . .",yes,0.15781307220458984
3180214283459526216,"Part 2 for elevating your pantry has arrived! Most of us can appreciate organization, especially all the viral videos of people using pretty storage containers in their fridges. Please give yourself grace when considering this process because the Standard American Diet doesn't make this criterion easy. Don't feel like you have to change or swap out everything today! You can do this in phases as you run out of products, or as your grocery budget allows. You may consider focusing on the top 3 to 5 products you use most often for an immediate replacement. Over time, you could be surprised by how you feel regarding these changes. Would it be nice to be less inflamed, have fewer cravings, experience less brain fog, and have better energy? Questions you can ask yourself.. How often do we consume it? Is there an alternative option? Are we able to make the switch now? Are you due for a pantry/fridge clean out? I would love to hear about it if you give it a go!",No,0.16519522666931152
3180192076464627335,Learning how to a healthier meal starts with making small Our healthy foods swap list is a first step to get you started on nourishing your body from the inside out.  These simple yet powerful swaps can transform your meals by making them healthier and more nourishing. Replacing refined sugar with sweeteners and processed grains with whole grains can make a big difference to your overall Explore new flavours by choosing more and nutrient-dense ingredients that support you on your journey! Do you need to make any of these swaps? Have you made any food swaps lately? Let me know in the comments  Make sure to follow for more and digestion,Yes,0.15328621864318848
3180155861971318455,"This not that Diet plays a huge part of skin health Lets talk about why these trigger acne: cows milk  - contains androgen hormones which are inflammatory whey protein - may cause overproduction of testosterone hormones. hormone imbalance leads to increase of oil production, leading to acne breakouts. peanut butter - contains androgen like ingredients (phytic acids). these cause excessive oil production, clogged pores, and inflammation. soy sauce - soy leads to decreased estrogen and increased androgen levels, which causes the glands to produce more pore clogging sebum (oil)",No,0.15502381324768066
3179944360173604176,these are an absolute staple in my house only 24 cals for one marshmallow  my personal fave is to add them to hot choccies  - - - - - -,Yes,0.15459012985229492
3179799001977661735,"Let's Dive in: . Iodized Salt: Iodized salt contains iodine, a vital micronutrient that plays a crucial role in thyroid function and overall health. Iodine deficiency can lead to thyroid disorders, developmental issues in children, and cognitive impairments. Iodized salt is a reliable and convenient source of iodine, helping to prevent iodine deficiency disorders. Rock Salt (Sendha Namak): While rock salt, often marketed as Himalayan salt, has gained popularity for its natural pink color and perceived health benefits, it's important to note that it does not provide a significant amount of iodine. Rock salt primarily contains sodium chloride and trace minerals, but it lacks the iodine fortification that is crucial for preventing iodine deficiency. Key Takeaway: Iodine is an essential nutrient that supports thyroid function and overall health. Choosing iodized salt as part of your diet ensures you're getting this important micronutrient. While rock salt may offer unique minerals and flavors, it's not a reliable source of iodine. To maintain proper thyroid health and prevent iodine deficiency, opt for iodized salt in your diet. However, it's also important to moderate salt consumption overall, regardless of the type of salt you choose. High sodium intake can contribute to hypertension and other health issues. Balancing your diet with a variety of nutrient-rich foods and using iodized salt in moderation can help you maintain optimal health. Always consult with a healthcare professional or dietitian for personalized advice based on your specific health needs and dietary preferences. . For more such information Follow Follow Follow .",yes,0.15703511238098145
3179707989636175950,"    ...    If you are following macro targets (protein, carbohydrates + fats) and struggling to stay within your fat target, this post is for you!  Simple swaps like these allow you to still enjoy these foods, however it will help lower your fat intake, that way you can stay within your targets. SWIPE ACROSS FOR 4 SWAPS YOU CAN MAKE  Swap 1 - saving you 7.3g of fat Swap 2 - saving you 5.6g of fat Swap 3 - saving you 11.3g of fat Swap 4 - saving you 9.1g of fat Save this post for later  . . .",yes,0.15387201309204102
3179656863327091321,"Swap iceberg lettuce for spinach and boost your nutrient intake to support healthy joints, bones, and overall good health.  Spinach is a nutritional powerhouse, loaded with vitamins A, C, K, iron, calcium, and folate. It's rich in antioxidants, supports bone health, and aids digestion with its fiber content. Make the healthier choice for your salads and meals by adding spinach!",yes,0.15423011779785156
3179443057700019228,Here is how you can still enjoy your fav tasty food and give it a healthy twist! Have you ever tried any of this before? Let us know in the comments.,yes,0.15314984321594238
3179325666283795279,Foodswap! Welk soorten voedsel willen jullie nog meer vergeleken hebben? Lukt het niet om te stoppen met dressing of saus? Maak dan een foodswap. Er zit een groot verschil in de macro's van verschillende soorten. Probeer slimme keuzes te maken en maak kleine stapjes vooruit.,No,0.1537020206451416
3179255019065649106,Some healthy food swaps !!,No,0.15233612060546875
3179066288480216653,"Smart food swaps, Fat loss edition  Being in a deficit can be tricky sometimes and people think they have to miss out on the foods they enjoy. There is almost always an alternative that you can have which will better suit your calorie/macro goals. When consuming lower calorie foods it means you can eat more rather than having the higher calorie option and less of it.",yes,0.15338587760925293
3178923264852299929,"I am working on my library of content, and I am so excited to offer this free guide! 9 FOOD SWAPS THAT WILL MAKE THE MOST IMPACT TODAY In this guide, I have laid out 9 simple swaps that you can make that will help improve your health. It has 9 of the most common things I see or get questions about. The foods you eat every day make a huge impact on your health, so let's optimize it! Link is in my bio for your free download ",No,0.15559911727905273
3178770964749107062,Low hanging  Everyone always asks this one. ,yes,0.16827082633972168
3178353086307672504,"Craving a pizza this Sunday?   You dont need to have a blow out and go off the rails altogether  Making informed choices allows you to eat pizza AND lose weight!! There are double the calories in the Chicago Town pizza here. A simple swap to the Dunnes Stores version (cheaper too) means that you save yourself nearly 1,000 calories. You dont have to cut out the food you love, you just have to be smart. Follow for more tips like this.",No,0.1635899543762207
3178294399633185762,Food swaps for weight loss . . .,yes,0.16196918487548828
3177479380699152731,"Oh the story behind this one.... I love love love BSC Choc mint protein bars. If you've never tried them - find them and love them as much as I do. But dang. they are expensive. So I went on a mission to make my own version. Sadly - never did figure it out, but accidentally made this in the process. There's a few different flavour varieties you can do with this base so enjoy! And let me know how you go.    PS - if any of you know what the recipe is for those bars, I'd love to know so please drop your recipe in the comments below! . . . . .",Yes,0.1610097885131836
3177296073860845989,I swear they taste  I know the hesitation to swap out foods is because youre scared theyre going to taste NASTY. These are the swaps I have personally made and genuinely enjoy  Comment below the word PROTEIN and Ill send you my 3 favorite recipes,No,0.16141009330749512
3177187768182205910,"ATTENTION! Fat is not the enemy, BUT if youre looking for leaner protein options to manipulate your fat intake to hit your macros, by doctors orders, or whatever the reason may be, heres some swaps! Need to increase your fat intake, reverse the swaps!",yes,0.15663504600524902
3177112895175129361,"Food Swap Friday: Pumpkin Spice Latte (Starbucks  Grande) PSL Season is Back  Are you seeing double?! Thats because you are! Want to enjoy your favorite fall beverage without all of the calories and fat?! Place your order like this  Can I get a grande, Pumpkin Spice Latte with almond milk, 2 pumps of Pumpkin Spice and 2 pumps of Sugar Free Vanilla?  We can have our favorite treats from time to time, but if you want to drink PSL everyday or want a macro friendly version, swap out some ingredients! Try it this way and let me know what you think! Want an even better version? Message me and Ill send it to you! ",No,0.2502570152282715
3177023407978320901,finding these have been an absolute game changer for me especially for days i am low in fibre but dont have many cals left  sour patch kids are also my all time fave so finding something that tastes so familiar with much better macros has been the best! - - - -,Yes,0.17893409729003906
3176794279838155501,"            ? Tracking your food should not be a forever tool. If you are at a stage in your journey where you are still super mindful about your nutrition and calorie consumption but do not want to weigh out all your food and count everything... check this post out!   5   1 Reduce liquid calories. Yep... these have calories too and can be pretty high! If a lot of your intake is coming from liquids, try to reduce it per week. Liquid calories are also a lot less filling than solid foods. 2 Prioritise home cooked meals > eating out. Don't get me wrong, I still enjoy a meal out on the weekends with a glass of wine (obviously not right now ), however 80% of my meals are made from home. 3 Food swaps! Familiarise yourself with how to read a nutrition label and make swaps that are more calorie / fat friendly. 4 Eat the same / similar meals each day! This will mean your intake will not change much throughout the week. 5 Swap out your cooking oil, to just a cooking spray. Olive oil is very calorie dense and can add up! 1 tbsp = 119 calories. What are you tips? Let me know  . . . .",yes,0.16430091857910156
3176750982138127622,"Amanda Healy and Christine Pinniger of Transition Darebin; Peter Duggan of Transition Dubbo; and Nettie Hulme of Active Hope online shared their stories (recorded) followed by informal discussion (not recorded) at a zoom meeting on Monday 8 May 2023. Amanda Healy and Christine Pinniger spoke of Transition Darebin whose activities include food swaps, boomerang bags, a repair cafe, FUN-raising, Fix-it-Newlands and Darebin Fruit Squad. They spoke of organising a virtual repair cafe due to restrictions during the Covid-19 pandemic and the qualities and factors that keep the group going: a spirit of co-operation and a shared goal; respect for each others skills, preferences, varying energy levels and capacity; acceptance of the natural ebb and flow of a group; a good organisational foundation to ground their activities; and a local Council which generally provides good support for their activities and was the first in the world to declare a Climate Emergency. Transition Australia",yes,0.1582798957824707
3176646546091300189,"Many products are made with gums, carrageenan and preservatives thats known to cause disruption to our digestive system. Its best to swap to brands like for dairy products! Can be found at",no,0.15356898307800293
3176597293971503420,De brownie cake is mijn favoriet ,yes,0.16286230087280273
3176524162112910894,"Good old broccoli beef  This comparison is comparing Panda Express Broccoli Beef with our MPM recipe. They are very similar in calories, but that doesnt mean the same nutrition. Their entire bowl only has 16g of protein, and our recipe has 44g  Depending on your goals, our recipe will give you 6 meals you can grab and go at anytime, but the Panda Express option is actually a really good choice if youre out and about. (As long as you can eat gluten. ) Did any of this surprise you? Like and save for later if you found this helpful!!",Yes,0.24477696418762207
3176496611903168137,"Dessert swap!!!! If you have known me for a while you would know that I was never a dessert girl. Ever since the start of this year my taste buds completely changed now I want a sweet treat all the time! I dont count calories, I just try to focus on eating whole, high nutrient, foods as much as I can. I also do not like restricting myself so I had to come up with something to help my sweet tooth. Im not sure how many cals this is but Im sure its low enough that you could eat more than one and still eat less cals then a pint of ben and jerrys (and its not pumped with preservatives) SO, this is it!! I will slightly freeze a container of siggis (specifically this flat container of vanilla because its sweetened with agave) and just add whatever toppings I want! Today I added my homemade granola, unsweetened chocolate chips, and my seed cycling seeds(sesame and sunflower right now). Crush a cookie on top if you want! Go crazy!! Siggis is a skyr yogurt which is a little different than other kinds of yogurt. I find this to be EXTRA creamy without as much tartness as a greek yogurt. More dessert swaps to come!",Yes,0.21287083625793457
