pk,caption_text,output,inference_time
3155068060405109534,"Tomatoes, white potatoes, eggplants, pepperswhat do all of these fruits and vegetables have in common? Theyre all nightshades- a plant family known as Solanaceae which includes some deadly inedible plants like tobacco, belladonna, and mandrake. The edible varieties that were familiar with arent deadly, but they do still contain compounds called alkaloids which include solanine (which may be toxic in large doses). Nightshades are safe to eat, they still contain a variety of antioxidants, polyphenols, vitamins and minerals that our bodies need. However! If you have any medical conditions that are exacerbated by inflammation like auto-immune diseases and more, you might want to substitute nightshades for a more gut and body-friendly alternative! Heres a few ideas: 1 Swap out white potatoes for any variety of sweet potatoes including purple varieties! 2 Substitute Mushrooms for eggplants! Youll get a similar consistency and flavor profile 3 Use celery, cucumbers, cauliflower, and even okra to swap out peppers 4 Looking for the sweetness of a tomato? Reach for beets and carrots! Any tomato sauce can be swapped out for pesto, cream-based sauces or alternative vegetable-based sauces (carrots, sweet potatoes, etc) Sorry to say but spicy peppers like jalapeo, habanero, and cayenne are all considered nightshades so kick up your spicy dishes with black or white pepper, and dont forget a plethora of aromatic and fragrant herbs and spices that can always elevate any recipe! www.madamlachance.com Styling and Photography by . . .",yes,0.15602803230285645
3155067117473196700,"Tomatoes, white potatoes, eggplants, pepperswhat do all of these fruits and vegetables have in common? Theyre all nightshades- a plant family known as Solanaceae which includes some deadly inedible plants like tobacco, belladonna, and mandrake. The edible varieties that were familiar with arent deadly, but they do still contain compounds called alkaloids which include solanine (which may be toxic in large doses). Nightshades are safe to eat, they still contain a variety of antioxidants, polyphenols, vitamins and minerals that our bodies need. However! If you have any medical conditions that are exacerbated by inflammation like auto-immune diseases and more, you might want to substitute nightshades for a more gut and body-friendly alternative! Heres a few ideas: 1 Swap out white potatoes for any variety of sweet potatoes including purple varieties! 2 Substitute Mushrooms for eggplants! Youll get a similar consistency and flavor profile 3 Use celery, cucumbers, cauliflower, and even okra to swap out peppers 4 Looking for the sweetness of a tomato? Reach for beets and carrots! Any tomato sauce can be swapped out for pesto, cream-based sauces or alternative vegetable-based sauces (carrots, sweet potatoes, etc) Sorry to say but spicy peppers like jalapeo, habanero, and cayenne are all considered nightshades so kick up your spicy dishes with black or white pepper, and dont forget a plethora of aromatic and fragrant herbs and spices that can always elevate any recipe! www.madamlachance.com Styling and Photography by . . .",yes,0.1531672477722168
3155066477684585527,"Tomatoes, white potatoes, eggplants, pepperswhat do all of these fruits and vegetables have in common? Theyre all nightshades- a plant family known as Solanaceae which includes some deadly inedible plants like tobacco, belladonna, and mandrake. The edible varieties that were familiar with arent deadly, but they do still contain compounds called alkaloids which include solanine (which may be toxic in large doses). Nightshades are safe to eat, they still contain a variety of antioxidants, polyphenols, vitamins and minerals that our bodies need. However! If you have any medical conditions that are exacerbated by inflammation like auto-immune diseases and more, you might want to substitute nightshades for a more gut and body-friendly alternative! Heres a few ideas: 1 Swap out white potatoes for any variety of sweet potatoes including purple varieties! 2 Substitute Mushrooms for eggplants! Youll get a similar consistency and flavor profile 3 Use celery, cucumbers, cauliflower, and even okra to swap out peppers 4 Looking for the sweetness of a tomato? Reach for beets and carrots! Any tomato sauce can be swapped out for pesto, cream-based sauces or alternative vegetable-based sauces (carrots, sweet potatoes, etc) Sorry to say but spicy peppers like jalapeo, habanero, and cayenne are all considered nightshades so kick up your spicy dishes with black or white pepper, and dont forget a plethora of aromatic and fragrant herbs and spices that can always elevate any recipe! www.madamlachance.com Styling and Photography by . . .",yes,0.15297412872314453
3151725363424840800,"First time making and eating pizza since my latest restrictions to try and heal my gut. This was so good. I've been missing so many foods and this made me feel semi-normal again. Pictured: gluten free pizza base with homemade No-tomato pasta sauce (adapted from Vegan Girl's recipe on allrecipes.com to use garlic and onion infused oil instead of fresh onion and garlic), shaved ham, basil and School Night Vegan's homemade mozzarella.",yes,0.1512141227722168
3149580250484839849,Instead of white rice try black rice! Packed full of goodness and is nicknamed the Forbidden Rice  And if you looking to add a little cheeky flavour or crunch how about just a little bit of toasted coconut on your curry ,yes,0.149824857711792
3146201491861883624,"This turned out so good! I just threw together some things I had on hand and voila! Cheeseburger-ish pizza  Highly recommend trying this since incorporating grass fed beef makes it exponentially more nutritious than typical pizza toppings is still my go to source for US raised grass fed/finished beef that I trust. Gently cooked the ground beef and added in pizza sauce (@muirglen brand is the cheapest, cleanest, organic pizza sauce and tastes great) almond flour tortillas are still the best option Ive found for gluten free although they do have gum as an ingredient so not totally optimal. Ive found the almond flour seem to crisp up the best in a stainless steel pan to give more of a pizza crust mouth feel. Sauted some jalapeos and sliced avocado and added a few ripe olives to the next few pizzas I made. And of course, lots of melted cheese. Tons. Very important step  Topped with some chili pepper flakes.",Yes,0.1489729881286621
3142793379033035434,,no,0.1512308120727539
3142716299881085206,"GLUTEN AND DAIRY FREE COOKIDOO RECOMMENDATIONS Time for another list! We all know how great the Thermomix is for saving time and money but it is also perfect for those of us with food allergies or intolerances. I often get chatting with people about the Thermomix and am asked about gluten and dairy free options so I put together a small list of some popular examples of the type of things you can make. Our friends who are gluten and dairy free dont have to miss out on delicious food! Also good to note that many recipes are already gluten free and dairy free, they just arent listed when you do a search. Or, are easy to substitute either the gluten or the dairy. Often if the flour and dairy ingredients are in lesser proportions compared to other ingredients doing a substitution is reasonably successful. For cows milk - almond, coconut or soy milk. For regular yoghurt - try coconut or soy yogurt. For flours - GF flour obviously. The Thermomix also makes it super easy to mill your own nut, chickpea, buckwheat and lentil flours. And even if you dont eat this way, you can still enjoy these yummy dishes either way!! Tag me if you try any of these, I would love to see!",Yes,0.15358424186706543
3134895763707907814,Kehabisan minyak/mentega di tengah baking? Yuk simak postingan ini untuk tau bahan-bahan pengganti yang bisa kamu pakai!,No,0.1526508331298828
3131580370515671884,"Say hi to our newest Medical aesthetician  Rola is a highly skilled medical esthetician and advanced permanent makeup artist with over 20 years of experience in the healthcare industry. After working as a general dentist in her native country for two decades, Rola moved to the United States when the war started in her country in search of a better life for her and her family. Determined to pursue her passion for beauty and aesthetics, Rola attended a 1000-hours permanent makeup school and graduated as the top student of the year. She then founded her own business in Florida, where she helped countless women enhance their natural beauty and regain their confidence. In pursuit of excellence, Rola later attended a skin care school in Atlanta where she excelled as the best student of the month and was recognized for her outstanding proffesionalism. She believes that combining her skills and knowledge with he latest scientific advancement allows her to highest level of expertise. She is now taking appointments, schedule via link in bio!",No,0.1529102325439453
3131102668676501428,"Ground beef stroganoff right off the soup can. Except I used ground turkey, chicken broth and Greek yogurt.",yes,0.1510319709777832
3130149895410732196,"This is your reminder to take care of your skin this summer  + wear spf daily + if outdoors, reapply spf every 2 hours + add brilliant complexion pads to your routine to combat sun spots and pigment + keep your skincare routine simple + schedule a hydrafacial Give us a  if you do all of these!",no,0.14959001541137695
3129737851121504750,"We believe food culture can thrive and adapt in the modern day and still be authentic. Food has never been static even in traditional cultures. There are values and principles that persist through all the changes and trade lines that has shaped an ever-growing family tree of global cuisine. Where there is need to adapt to accommodate Vegan, Gluten Free, or other dietary choices, global cuisine can still find its roots in flavor, spice combinations, and cooking techniques. Our chefs creatively adapt age old recipes and heritage cuisines so the food can be both delicious and nutritious for many different dietary needs. We always offer a vegetarian option that boasts creative from-scratch sauces and ingredients, not just buying a pre-made vegetarian substitute. And much of our offerings are naturally gluten free  as much of global cuisine is also naturally gluten free. -",yes,0.15169692039489746
3126553093311465855,"Sit back and relax, its time to treat yourself to the best facial of your life  At SkynBar we special in taking care of your skin needs. We recommend products that work, treatments that will get you to your best skin health ever and we offer this in the most relaxing, self-care environment. Do what you have been neglecting to do and schedule your appointment with us! Not sure what service you are needing? No worries, give us a call and we can assist you!",No,0.15008807182312012
3125172570220346267,Maureen is back with some amazing info on foods she never eats and what she eats instead Read more about this on our most recent blog post ,yes,0.15044403076171875
3123387326467079113,"WHAT ARE NIGHTSHADE VEGETABLES & HOW CAN THEY BE AFFECTING YOU?  Nightshade vegetables are a group of plants that belong to the Solanaceae family Some people with Eczema & Psoriasis may find that consuming nightshade vegetables exacerbates their symptoms, due to the fact they contain alkaloids. Healthy guts can cope fine with alkaloids, but those with autoimmune skin issues or compromised digestive systems can be a little more sensitive to them! So, we've put together some easy substitutes for your nightshade vegetables! Try make these small changes & monitor your symptoms / flare-ups for any changes! HOT TIP: If you don't feel you can cut out nightshades entirely, peeling potatoes will help as the alkaloids are mostly found in the skin. Avoid green tomatoes as unripe nightshades are higher in alkaloids & cook nightshade vegetables whenever you eat them as this will reduce alkaloid content even further!",yes,0.14963507652282715
3121207494940327183,"I'm back in the Blighty after a super fun week away, so it's a very happy Friday!  I hope you all have some nice plans for the scorcher we are in for!  Maybe your having a BBQ but looking for something different to serve... why not explore some new ingredients that you wouldn't normally consider. Clever ingredient substitutions could help you save time without compromising taste or nutritional value. Today's hack: Discover brilliant ingredient alternatives Here are some examples: Swap rice with quinoa in a stir-fry, or use Greek yoghurt instead of sour cream in a creamy sauce. Use cauliflower rice instead of traditional rice for a low-carb alternative, or try zucchini noodles (zoodles) instead of pasta for a lighter, more nutrient-dense meal. Sub out may for avocado in salads to add some healthy fats to your dishes  For a lighter meal, sub white rice for cauliflower rice Dairy is sometimes a trigger for an upset stomach. Swap cow's milk for nut milk such as almond or coconut milk  Savour the substitute swap - finding hidden gems helps you adapt recipes quickly, reduces the need for last-minute grocery runs, and allows you to cater to dietary preferences or restrictions easily - fantastic I say!  Do you substitute already? If so, what do you substitute - share them all with me in the comments below. Have a super duper Friday and an awesome weekend everyone!  Jayne  _ _ _ _ _",No,0.15152478218078613
3119442644023559028,Were back with another ingredient spotlight! Ricotta cheese is arguably a kitchen staplebut what can you do when youre in the middle of cooking dinner and have a last minute realization that youre outta ricotta!? We've got you! Learn about 6 easy ricotta swaps + when and how to use them. Read more at the link in bio,Yes,0.1543569564819336
3111222047652662038,New Series Alert  Starting with the new series Food Switch. In this I will be helping with the food substitute in the recipe. Let me know if this helped you in your cooking.,yes,0.1500227451324463
3108923012893109036,"What would you do if Rice was not your friend? Rice has always been that food that was safe for people with multiple food sensitivities. For quite a few of my clients, rice is NOT the safe food. Rice is high in starches (simple sugars stuck together). Many of my clients suffer with gut issues like SIBO + IBS, and complex starches can create BIG problems like:  painful bloating an inability to lay down at night due to reflux  burping or stubborn constipation. If you cant eat rice, try these instead: Cauliflower Rice - made infamous by the Keto diet, cauliflower can become almost anything, even rice! Cut it into small florets + blitz in blender intermittently until you reach rice consistency. In a Thermomix, that's 1 second on speed 6. Fry it off to reduce moisture + destroy the goitrogens in cauliflower (thyroid inhibiting). Quinoa - a pseudo grain, is best to soaked in water overnight or until they sprout (~ 24 hrs) BEFORE you cook them, improving nutrient availability + digestibility. I love the tricolour quinoa for the extra polyphenols. Konjac Rice - Another one made popular by Keto diet. Made from a tuber, low in carbs + well tolerated by SIBO + IBS people. Its also prebiotic + is great for growing Lactobacillus in the gut. Black or Red Rice - sometimes not all rice causes problems. The starchier the rice, the more problematic. Many of my clients find that black rice or red rice is actually no problem at all. And again, gives an extra hit of polyphenols. If youre trying new foods, remember to stick with SIBO/FODMAP safe amounts + begin with very small amounts to start with. If youre going to react, the more you eat, the bigger the problem youll have. SAVE these options in your foods to try folder and FOLLOW for more. . . .",yes,0.1486341953277588
3104905592651986500,"The body and the brain communicate, so health and stability in one influence health and stability in the other. This is why food matters to your child's mental health. If you have a child with anxiety, unstable mood, or poor focus, here are some simple food swaps that can help start to turn things around: Simple swap Whole wheat flour  Gluten free flour A large proportion of people experiencing mental health instability react poorly to wheat. Testing can tell you how big a deal this is for your child, but you can start by swapping in a 1:1 gluten-free flour for pancakes & muffins. Simple swap Tortillas  Almond, cassava, or teff wraps You'll be shocked at the additives in tortillas! They also typically contain inflammatory oils, wheat, and GM corn. Swap them for wraps made with gluten-free flours like teff, cassava, or almond. Simple swap Milk  Plain yogurt, coconut yogurt, or unsweetened nut milk As it is with wheat, many people with anxiety feel better when they take out dairy. A well-fermented yogurt is sometimes tolerated, but sometimes you need to remove dairy altogheter and go with a coconut yogurt or nut/seed milk Simple swap Chips  cassava or veggie chips Most potato chips contain inflammatory oils, poor-quality potatoes, and really not much in the way of the nutritional substance. If you need a crunch snack, try cassava chips or terra chips. Simple swap Wheat pasta  GoGo Quinoa pasta Try a gluten-free option with higher protein and fibre. Simple swap  Kombucha, Bubbly or Sodastream Getting sodas out of the house will reduce a massive amount of sugar. If you need something bubbly try these alternatives. Save this post for when you're at the grocery store!",yes,0.14863801002502441
3102683514557375686,My fellas mama deserves a little something special for Mothers Day too- so this is an Almond and Raspberry tart made with a keto filling with monk fruit instead of sugar and a gluten free pastry. Im looking forward to adding more recipes and combos like this to my roster - and feeling extra fortunate to have such a lovely taste tester handy! ,yes,0.15109705924987793
3102070977713305193,And thats the end of that ty,No,0.1508479118347168
3091199714897357958,"Made myself some mashed potatoes to eat with the leftover chicken, forgot to check if we had milk so I had to improvise and used yogurt instead. It was a bit sour but surprisingly tasty.",yes,0.15111923217773438
3089734275344297451,Someone in my group posted this and I had to share it ,no,0.14948296546936035
3086617723870517820,"Dairy-Free creamy spicy chicken & mushroom pasta  If there is one thing I miss .its cheese and dairy. However , I enjoy the innovation. Welcome to the wonderful world of substitutes. - - Healthy Meal prep , Dinner Parties , Date nights , Desserts , Private chef , Book me and Experience the magic for yourself  Accepting orders through website , Email and DM",No,0.1485292911529541
3083663051509077156,"Tips for EATING OUT! It can be difficult to maintain a healthy diet, but here are a few simple ways to make healthier choices while dining out to eat! 1. Plan ahead: Look up the restaurant's menu before you go and choose a healthy option in advance. 2. Ask for modifications: Don't be afraid to ask for modifications such as no butter, sauce on the side, swap the bun for a lettuce wrap, etc. 3. Portion control: Try to order smaller portions or split a meal with someone else to reduce the number of calories you consume. 4. Avoid fried and processed foods: Opt for grilled, baked, or roasted dishes instead of fried or processed ones. 5. Watch out for sauces and dressings: These can often be high in calories and unhealthy fats, so ask for them on the side or choose a lighter dressing option. 6. Choose water or unsweetened beverages: Avoid sugary drinks and choose water or unsweetened tea or coffee instead. 7. Be mindful of dessert: If you want to indulge in dessert, share it with someone else or choose a lighter option such as fresh fruit. Remember, eating out should be an enjoyable experience, but it's also important to make healthy choices to support your overall health and well-being. If you got value from this be sure to hit the  and SHARE this - sharing is caring! With love, Madisunshine! ",yes,0.15090489387512207
3083321914352833445,"This GF and dairy free lasagne came out SOOO good, considering that the only ingredients I used were organic yellow lentil noodles, ground deer meat sauted in EVOO, butternut squash puree, black beans, salt, pepper, and nutritional yeast. (Please ignore the patchwork lasagne noodles. It may not be pretty, but it was satisfying and delicious!) Ive been struggling with autoimmune disease for many years, and now that I am finally under the care of the right doctor, she is helping me to identify which foods my body is reacting badly to and which ones are safe for me to eat. This past week, I had some very severe stomach pains, so I took a bunch of the foods that I had eaten that week into the doctors office so she could test my reactions to them. Thats when I found out that I need to avoid nightshades and onions right now until my body gets stronger. (I may possibly need to eliminate all alliums, but I didnt have any other ones with me for her to test.) With this new knowledge (in addition to the many other foods that my body was already rejecting) it has been pretty difficult to cook meals for myself until tonight! This lasagne was actually REALLY good!! I cant believe it had so much flavor!!! I will definitely make this again, and next time Ill try to measure my ingredients so I can share the exact recipe.",Yes,0.15224599838256836
3068676519965786881,"Two great tasting products for people looking to cut carbs in their diet, i.e. chips, crackers, popcorn. Enjoy!! . . .",yes,0.1494739055633545
3066854833428780138,"WHAT ARE NIGHTSHADE VEGETABLES & HOW CAN THEY AFFECT YOU?   Nightshade vegetables are a group of plants that belong to the Solanaceae family. Some people with eczema & psoriasis may find that consuming nightshade vegetables exacerbates their symptoms, due to the fact that they contain alkaloids. Healthy guts can cope fine with alkaloids, but those with autoimmune skin issues or compromised digestive systems can be a little more sensitive to them! So, we've put together some easy substitutes for your nightshade vegetables! Try make these small changes & monitor your symptoms/flare-ups for any changes! HOT TIP: If you dont feel you can cut nightshades out entirely, peeling potatoes will help as the alkaloids are mostly found in the skin. Avoid green tomatoes as unripe nightshades are higher in alkaloids & cook nightshade vegetables whenever you eat them as this will reduce alkaloid content even further.",yes,0.15005016326904297
3063176869684656642,"You are what you Eat . Your mood is effected by your food probably more than you think! Being clear headed and able to focus does not come naturally to me. When my food is off, my mood is off. My concentration is off, my level of tolerance is off. Every one is a $*@. Does this sound familiar?? If it resonates, consider your last 3 meals or the last 3 things you ate. Were they beneficial to your overall mood and wellbeing or was it something crappy because you were busy and hungry? Makes sense when you really think about it... there are always options.",No,0.14863896369934082
3062257187439095837,Hear me out. Shepards pie without the potatoes use spaghetti squash instead. Then pair it with some steamed mixed cabbage medley. Thank me later. . . . . . . . . . . . . . . .,yes,0.15073180198669434
3058235435059407802,,no,0.1521458625793457
3057788665632337504,Have you tried any of these? Im sharing more of my fave food substitutes in my stories today! - - - - - - - - - - - - - - -,Yes,0.15018391609191895
3055298996612884272,"FAD DIETS  . So, a FAD diet (a quick weight loss diet) is one of the most pointless things to date. It is a diet which makes you loose weight, drain your bank account and makes you hella you grumpy and unhappy  . Why should you avoid them:  Expensive  Quick fix (benefits the people selling it more than it does yourself)  Healthier ways  Can have negative long term effects  No education for the future  Restrictive  Can leave out essential nutrients  Overall theyre shit . What to do instead  Speak to someone who understands calories, macros, micros  Eat the foods you enjoy in moderation  Ignore people trying to sell you the easy way  Cook from scratch - its cheaper and much more sustainable  Enjoy the process  Eat whole foods . You do not need to spend money on expensive shakes that will make you use the loo 10x a day. All you need to do is find foods you enjoy, try new recipes, be organised and put time into the process. Trust me, ignore them you will thank me later  . And if your a PT or health professional who sells this shit, hand your notice in now  .",yes,0.15169477462768555
3053478450507106659,Trying to lose weight but the scale isn't moving? Calorie intake plays a big role in our bodies burning stored fat for energy. Eating more carbs or fats than we need can stop the body fat burning process. Lots of Animal Based foods are high in fats or carbs which increases the calories. Instead switch out these high calorie foods for lower calorie version without sacrificing food volume.,No,0.14785981178283691
3049031952066241655,"Lasagna has always been my favorite food, but gluten and cheese are my enemies. When I discovered that you can replace ricotta with hummus, use dairy free cheese, and gluten-free noodles, I was so excited. There is nothing better than moms homemade lasagna, especially when its allergy friendly. I cant wait for dinner today!!",yes,0.1505279541015625
3047163703258468983,SPROUTS: if youre a oat milk fan just switch now lol . i personally been trying to find better substitutions for what ive been eatingand im not saying im on this extra healthy path but im starting off small lol . idk why we dont really see a sprouts or a whole foods in the hood but if you are near a ralphs they have it there too. if you can get your hands on an oat malk please try it before judging it. its only 3 ingredients and accepts EBT.,Yes,0.15230512619018555
3045305187945154378,"Cutting out the bad stuff for weight loss or/and having to avoid certain foods because of allergies or intolerances, doesn't mean you can't eat nice things and enjoy them! Check the ingredients of this biscuit! We can definitely find healthier and safer snacks to snack on. Thank you I'll be trying their chocolate biscuits next!",yes,0.14826488494873047
3044418695254512129,Lets make some healthy substitutes and learn better eating habits . . . . . . . . . . . . .,yes,0.14901399612426758
3043380667056426663,"This week's Smart Food Swap is a flavored yogurt showdown: Two Good vs. Yoplait! When you go full keto, you'll want to skip the added sugars and thickeners found in most flavored yogurts. For example, Yoplait's Original French Vanilla version lists low fat milk and sugar as the first two ingredients, with modified food starch and tapioca starch also on the list for a whopping 28NC per 6 oz container and only 5g of protein. Two Good has become a popular choice across the Senza community because it uses stevia to sweeten instead of sugar. Two Good yogurt contains fewer carbs (3NC) and more protein (12g) per 5.3 oz serving than the conventional brands that most of us grew up eating. Another Keto Yogurt strategy is to avoid flavored products all together and buy full-fat plain Greek yogurt. Or with a little patience, you can DIY your own yogurt at home for the cleanest option of all - and this opens up the possibility of using raw milk that comes directly from a local farm. Just sayin'...  Having your yogurt with some toppings like berries & nuts? Log it on Senza with our Yogurt Bowl constructor. And for more Smart Food Swaps, visit The Planet Keto Blog at senza.us",No,0.14887309074401855
3034307142298500818,"I definitely have more time to cook on my days off. This is an old favourite, and soo filling chicken sausage, bean and red onion omelette. The omelette is one full egg and 2 whites.",yes,0.15191221237182617
3032999793396414450,"Looking for some calorie saving but great tasting food options? Here are two of my go-to food items which are always in my kitchen! I hope you enjoy! Im planning on turning this into a mini series of different food gems I have found over the past few years! Please make sure to follow, like, and share if you found this helpful! ",yes,0.1519176959991455
3032582963791240094,"Beef necks have become a new craving. . If you're looking for a budget friendly alternative to oxtails, cook them exactly the same way, enjoy a very similar dinner for a third of the price! . . Even for the new boo to stepping out of his comfort zone and give them a shot, even if it wasn't his favorite  . . . . . .",yes,0.15091609954833984
3032292977867081247,When eggs are hard to find and you still need a breakfast idea. Sourdough pancakes to the rescue. It is a great way to use your discard and you can substitute the egg for 1 tbsp of flax seed and 3 tbsp water for every egg needed in the recipe. What other substitutions have you found to work great when you are in a pinch?,No,0.1493849754333496
3031659128632829511,Sometimes a good PB&J sandwich really hits the spot!  .,yes,0.14873600006103516
3028706331787658316,"GRAND WEDNESDAY RISING SOURCE FAMILY!!!  I desire that you have been taking care of yourselves this week as well as remembering to breathe through, flow, and ground your cosmic energies  Today is a new day to make a New Choice.  Here is a quick and a delicious breakfast that I put together. This breakfast consist of: 2eggs onions and peppers Field Roast Italian Garlic and Fennel plant based sausage ( You can buy this at your local Publix or I believe Walmart as well ) tater tots pancakes ( your choice of gluten or non gluten mix. ) Of course my season game is on point so I'll leave that up to you  For a few months I have been changing some of my eating habits. It's good to put good things into your body. I haven't eaten any beef or chicken and it has helped me to feel better. I do eat fish at this time as well as a couple things that I could still tweak along the way  Stay tuned!!",yes,0.15035009384155273
3028181816004348335,Stuffed peppers with turkey chop meat and Cauliflower Rice. My husband doesn't even realize that I don't use regular rice. . . . . .,yes,0.1483752727508545
3025899432156186863,"For a lifestyle change to actually be sustainable, you have to ENJOY what you're doing! I love to eat, and I don't do well with feeling restricted, so I rely on creative ingredient substitutions that decrease the overall calories in a meal.  cream cheese-based Buffalo chicken dip  Greek yogurt-based Buffalo chicken dip   Red skinned potatoes  radishes   Ranch or other heavy calorie dressing  Thai peanut dressing  Delicious, filling, fewer calories, better macros! My eyes & tummy are full! ",yes,0.15268373489379883
