pk,caption_text,output,inference_time
3180919643370029256,"FOODSWAPS  Natuurlijk zeg ik nu niet dat je nooit meer een McFlurry mag eten, maar deze keuzes kunnen je helpen met afvallen of om voor een gezondere keuze te kiezen. Ik wil laten zien dat je met kleine aanpassingen al veel kan bereiken.   McFlurry KitKat  KitKat ijsje  Crme Frache  Crme Frache Light  Quaker Cruesli Chocolade  Holie Granola Chocolate  Geraspte kaas 48+  Geraspte kaas 30+",No,0.15082907676696777
3180800588531825500,"Small changes can make a huge difference in the long run. When it comes to weight management, swapping old foods for new heart-healthy and weight-loss friendly ones can help you achieve your goals in 2 years, 6 months, or even a few weeks! Check these out:  Non-fat Greek yogurt (instead of sour cream)  Coffee with skim and almond milk and 1 pump syrup (instead of sweetened coffee)  Non-fat or 1% milk (instead of whole)  Grilled chicken (instead of fried)  Nuts and fruits (instead of chips) These small swaps can help set you on the right path and allow you to achieve your goals. Leave me a comment down below on how I can support you! ",yes,0.15301799774169922
3180648068041382141,"I forgot to make my overnight oats (again). So Ive got a scoop of protein powder and an apple to add to the instant oats I keep in the office 2 things that will increase the nutrients, protein and fibre content of my breakfast meaning I benefit from vitamins and minerals but also feel fuller for longer and less likely to want to snack before lunch Nutrition shouldnt be complicated or overwhelming The best thing you can do is to make simple changes to what you already eat Start with one meal If breakfast is toast, try adding some fruit to eat alongside If lunch is a meal deal, can you buy a bag of salad to add into your sandwich or swap the crisps for the fruit pot If dinner is bolognese add in some chopped peppers or grated carrot Simple What can you add or swap today? Why not save this post for when you need some inspiration",No,0.15104103088378906
3180515711953278120,Struggling to stick to your low carb or keto diet? Heres one of my simple low carb substitutions that make keto easy!!!,Yes,0.15050601959228516
3180403046140558224,"Sweets used to be the death of me when it came to my fitness journey  I craved ice cream, cookies, cake alllll the time! While you shouldn't feel guilty of the foods that you eat, there are ways to make them more nutritious and still be satisfying. In Personal Training: Gerries Fitness Center in Conyngham, PA The Zoo Health Club in Lehighton, PA River Run Healing Arts in Weatherly Online Training: Follow Link in bio/Message Me",yes,0.1520707607269287
3180369792471523678,"So much of our food world revolves around wheat flour. What's a dedicated keto'er to do? Continuing on our recent theme of grain-free flours, we're highlighting almond flour this week. You won't be able to substitute one-for-one, since almond flour doesn't have the binding capability of gluten, and it's also higher in fat. A common guideline is to use about 1/4 to 1/3 cup of almond flour for every 1 cup of regular flour in baking recipes - however, keep in mind that you might need to adjust other ingredients like eggs, liquids, and leavening agents to achieve the desired consistency and flavor. Better yet, look for keto-specific recipes that were developed to be low-carb from the start. (Hint: The Senza Recipe Box has LOTS!) If almonds aren't your thing, try coconut flour - popular for pancakes, muffins, tortillas, and even grain-free cakes.",yes,0.15064620971679688
3180305871150683040,DIET SWAPS ........ Diet culture teaches us that we need to give up ALL the good stuff in order to reach our goals..... and that's absolutely NOT true! . SAVE and SHARE this one because you don't need to miss out - you can have a balance of everything  . . . . . . . .,No,0.15437889099121094
3180303013717239248,"CONVENTIONAL salt (not sea salt), is one of those sneaky ingredients thats literally in ev-er-y-thing including foods you may not think twice about: Bread & baked goods Condiments Deli meats & cold cuts Cheese Pickles & olives If this sounds familiar, and you want a way out (one that doesnt involve symptoms like headaches, nausea, and fatigue as you withdraw from salt), working with a functional health professional is a good way to start. Not only can we pinpoint exactly whats causing your fatigue, but we can also help you create a custom game plan to address your root cause. Want my free guide to easy food swaps that will boost your energy? Comment food and Ill send it over! . . . . .",yes,0.1535170078277588
3180192076464627335,Learning how to a healthier meal starts with making small Our healthy foods swap list is a first step to get you started on nourishing your body from the inside out.  These simple yet powerful swaps can transform your meals by making them healthier and more nourishing. Replacing refined sugar with sweeteners and processed grains with whole grains can make a big difference to your overall Explore new flavours by choosing more and nutrient-dense ingredients that support you on your journey! Do you need to make any of these swaps? Have you made any food swaps lately? Let me know in the comments  Make sure to follow for more and digestion,Yes,0.15342116355895996
3180155861971318455,"This not that Diet plays a huge part of skin health Lets talk about why these trigger acne: cows milk  - contains androgen hormones which are inflammatory whey protein - may cause overproduction of testosterone hormones. hormone imbalance leads to increase of oil production, leading to acne breakouts. peanut butter - contains androgen like ingredients (phytic acids). these cause excessive oil production, clogged pores, and inflammation. soy sauce - soy leads to decreased estrogen and increased androgen levels, which causes the glands to produce more pore clogging sebum (oil)",No,0.15356087684631348
3179944360173604176,these are an absolute staple in my house only 24 cals for one marshmallow  my personal fave is to add them to hot choccies  - - - - - -,Yes,0.15268826484680176
3179799001977661735,"Let's Dive in: . Iodized Salt: Iodized salt contains iodine, a vital micronutrient that plays a crucial role in thyroid function and overall health. Iodine deficiency can lead to thyroid disorders, developmental issues in children, and cognitive impairments. Iodized salt is a reliable and convenient source of iodine, helping to prevent iodine deficiency disorders. Rock Salt (Sendha Namak): While rock salt, often marketed as Himalayan salt, has gained popularity for its natural pink color and perceived health benefits, it's important to note that it does not provide a significant amount of iodine. Rock salt primarily contains sodium chloride and trace minerals, but it lacks the iodine fortification that is crucial for preventing iodine deficiency. Key Takeaway: Iodine is an essential nutrient that supports thyroid function and overall health. Choosing iodized salt as part of your diet ensures you're getting this important micronutrient. While rock salt may offer unique minerals and flavors, it's not a reliable source of iodine. To maintain proper thyroid health and prevent iodine deficiency, opt for iodized salt in your diet. However, it's also important to moderate salt consumption overall, regardless of the type of salt you choose. High sodium intake can contribute to hypertension and other health issues. Balancing your diet with a variety of nutrient-rich foods and using iodized salt in moderation can help you maintain optimal health. Always consult with a healthcare professional or dietitian for personalized advice based on your specific health needs and dietary preferences. . For more such information Follow Follow Follow .",yes,0.1510000228881836
3179707989636175950,"    ...    If you are following macro targets (protein, carbohydrates + fats) and struggling to stay within your fat target, this post is for you!  Simple swaps like these allow you to still enjoy these foods, however it will help lower your fat intake, that way you can stay within your targets. SWIPE ACROSS FOR 4 SWAPS YOU CAN MAKE  Swap 1 - saving you 7.3g of fat Swap 2 - saving you 5.6g of fat Swap 3 - saving you 11.3g of fat Swap 4 - saving you 9.1g of fat Save this post for later  . . .",yes,0.15079498291015625
3179656863327091321,"Swap iceberg lettuce for spinach and boost your nutrient intake to support healthy joints, bones, and overall good health.  Spinach is a nutritional powerhouse, loaded with vitamins A, C, K, iron, calcium, and folate. It's rich in antioxidants, supports bone health, and aids digestion with its fiber content. Make the healthier choice for your salads and meals by adding spinach!",yes,0.15119433403015137
3179443057700019228,Here is how you can still enjoy your fav tasty food and give it a healthy twist! Have you ever tried any of this before? Let us know in the comments.,yes,0.14684104919433594
3179325666283795279,Foodswap! Welk soorten voedsel willen jullie nog meer vergeleken hebben? Lukt het niet om te stoppen met dressing of saus? Maak dan een foodswap. Er zit een groot verschil in de macro's van verschillende soorten. Probeer slimme keuzes te maken en maak kleine stapjes vooruit.,No,0.1462078094482422
3179255019065649106,Some healthy food swaps !!,No,0.14725708961486816
3179066288480216653,"Smart food swaps, Fat loss edition  Being in a deficit can be tricky sometimes and people think they have to miss out on the foods they enjoy. There is almost always an alternative that you can have which will better suit your calorie/macro goals. When consuming lower calorie foods it means you can eat more rather than having the higher calorie option and less of it.",yes,0.1493067741394043
3178923264852299929,"I am working on my library of content, and I am so excited to offer this free guide! 9 FOOD SWAPS THAT WILL MAKE THE MOST IMPACT TODAY In this guide, I have laid out 9 simple swaps that you can make that will help improve your health. It has 9 of the most common things I see or get questions about. The foods you eat every day make a huge impact on your health, so let's optimize it! Link is in my bio for your free download ",No,0.1462111473083496
3178770964749107062,Low hanging  Everyone always asks this one. ,yes,0.14570307731628418
3178353086307672504,"Craving a pizza this Sunday?   You dont need to have a blow out and go off the rails altogether  Making informed choices allows you to eat pizza AND lose weight!! There are double the calories in the Chicago Town pizza here. A simple swap to the Dunnes Stores version (cheaper too) means that you save yourself nearly 1,000 calories. You dont have to cut out the food you love, you just have to be smart. Follow for more tips like this.",No,0.14902710914611816
3178294399633185762,Food swaps for weight loss . . .,yes,0.1537930965423584
3178101441549600442,"sharing one of my favorite eats on this beautifulllll saturday !! small swaps such as buying chickpea pasta instead of regular, gluten free nuggets instead of breaded, and sugar free drinks instead of soda, WILL BE VITAL to the progress you see in the gym. always remember that your work in the gym is just as important as your work outside of the gym ",yes,0.15435194969177246
3177479380699152731,"Oh the story behind this one.... I love love love BSC Choc mint protein bars. If you've never tried them - find them and love them as much as I do. But dang. they are expensive. So I went on a mission to make my own version. Sadly - never did figure it out, but accidentally made this in the process. There's a few different flavour varieties you can do with this base so enjoy! And let me know how you go.    PS - if any of you know what the recipe is for those bars, I'd love to know so please drop your recipe in the comments below! . . . . .",Yes,0.14990592002868652
3177296073860845989,I swear they taste  I know the hesitation to swap out foods is because youre scared theyre going to taste NASTY. These are the swaps I have personally made and genuinely enjoy  Comment below the word PROTEIN and Ill send you my 3 favorite recipes,No,0.14783906936645508
3177187768182205910,"ATTENTION! Fat is not the enemy, BUT if youre looking for leaner protein options to manipulate your fat intake to hit your macros, by doctors orders, or whatever the reason may be, heres some swaps! Need to increase your fat intake, reverse the swaps!",yes,0.14421582221984863
3177112895175129361,"Food Swap Friday: Pumpkin Spice Latte (Starbucks  Grande) PSL Season is Back  Are you seeing double?! Thats because you are! Want to enjoy your favorite fall beverage without all of the calories and fat?! Place your order like this  Can I get a grande, Pumpkin Spice Latte with almond milk, 2 pumps of Pumpkin Spice and 2 pumps of Sugar Free Vanilla?  We can have our favorite treats from time to time, but if you want to drink PSL everyday or want a macro friendly version, swap out some ingredients! Try it this way and let me know what you think! Want an even better version? Message me and Ill send it to you! ",No,0.14539790153503418
3177023407978320901,finding these have been an absolute game changer for me especially for days i am low in fibre but dont have many cals left  sour patch kids are also my all time fave so finding something that tastes so familiar with much better macros has been the best! - - - -,Yes,0.14862990379333496
