pk,caption_text,output,inference_time
3189937145388524962,"Hhnchencurry mit Cashewkernen, Paprika, Karotten und Mandarinen",yes,0.15258431434631348
3189925897591076354," Matcha vs. Coffee . Follow  for delicious, easy-to-make smoothies for rapid weight loss, increased energy, and incredible health! . I love making lattes (pictured here) with coffee/espresso as well as matcha. Sometimes I even do half of each in a latte  Both have their benefits and are delicious!  Matcha is made from dried green tea leaves and typically comes in a powder that is mixed into milk or water. Its also great in baked goods!  It has 140 times the antioxidants of coffee and has an amino acid called L-theanine, which promotes the slow release of caffeine. This gives matcha the ability to sustain energy for up to twice as long as coffee.  The energy matcha provides is also a much more calm, alert awareness, that doesnt lend to that jittery feeling coffee can cause.  Coffee is made from ground coffee beans and has up to 3 times the caffeine of matcha. A little bit also adds great flavor to chocolate baked goods and other savory recipes - see my brisket coffee rub on my blog! (in my bio)  It provides a faster spike in energy, but also a faster drop, so it tends to energize for only 1-3 hours. The energy from coffee is also a bit more stimulating, which can cause that jittery feeling for some people.  If you have issues with acid reflux or stomach inflammation, as well as anxiety, I would suggest trying matcha if you want caffeine!  I drink both depending on what I need - If im really sleepy, matcha doesnt always to the trick.  I hope this was helpful! Which one do you prefer? . . . . . . . .",Yes,0.15450096130371094
3189876386918392476,Reuben love comes in stages. What makes up your favorite pastrami sandwich??!? .,No,0.1559431552886963
3189860766811143509,"Yummy blackened salmon topped with jalapeo mango pineapple salsa and a side of Cajun black bean, red pepper, plant based rice.",yes,0.15422630310058594
3189782317235978700,"La sant est notre bien le plus prcieux. Mangez quilibr, hydratez-vous, bougez et dormez bien et tout ira pour le mieux.",yes,0.153425931930542
3189733428672799283,broiled seafood oregenata,yes,0.152083158493042
3189669363261114857,Follow for more health information and wellness tips. . . . .,yes,0.1522691249847412
3189622466723122339,"When the fianc asks for boneless wings with mac & cheese for our 7 year anniversary, you come through  He then gets stuck in traffic for over an hour so it gets reheated  Linking the recipe for both in my stories  Couldve used some veg but sometimes you just have what you crave, thats okay too! ",yes,0.15317130088806152
3189511046429783647,"These wordy posts never do as well, so please share  So much misinformation being spread & its not necessary ",no,0.15678095817565918
3189493400953330566,"So barish ke season me esa ho hi jata hai ki bemar padh jaeyge uske lie kuch tips khane ke uppar . Kya appko bhi Immunity bohut Kam hai Kya app bhi jaldi se bemar padh jaate hai and you have tried multiple things to improve it . Mera name Abhishek Surana hai Mai ek Health,fitness and wellness coach Hu agar apko health se related koi bhi help Chahiye to direct mughe msg kr skte hai. .",No,0.14989495277404785
3188935629237568624,this place is really very beautyfull my best place 21w,No,0.14936113357543945
3188775912101718831,Drop a  if this helps! If you want more information like this type Yes . . Tag someone!! If you want to Lose Weight & Get Stronger and achieve your GOALS! If you don't know how to start Smoothie diet properly or do you want to lose possibly 5-12 Ibs in the first week alone with Smoothie ? Join our 21-Days Smoothie Challenge NOW to start a successful weight-loss journey and enjoy a new lifestyle! Check the LINK  in my bio ( ) . . . . . . . .,No,0.14973115921020508
3188562765895085755,"Nachdem ich die letzte 6 Wochen nicht zuhause war und nicht wirklich gekocht habe, ist mein Kontingent an Rezepten jetzt erschpft. Hier habe ich aber noch leckere Lowcarb Pancakes gefunden die ich allerdings mit einer Backmischung von gemacht habe. Muss aber dazu sagen das es die beste ist die ich je probiert habe. Die Pancakes sind super fluffig und schmecken extrem gut. Ich hab noch Pfirsiche dazu aufgeschnitten und den Maple Sukrinsirup ebenfalls von darber gegeben. Wenn ihr Lust habt die Mischung auszuprobieren mit Simonsfitness bekommt ihr 5% auf eure Bestellung . Es lohnt sich  Schnen Sonntag meine Lieben ",yes,0.16102004051208496
3188457960924946352,"Elevate your health with Pure Nature!  As seen on Forbes and trusted by wellness enthusiasts worldwide, our superfood blend is the ultimate choice for instant vitality.  Don't wait for a healthier tomorrow - seize the opportunity now! Join the community of health-conscious trendsetters who've already experienced the Pure Nature difference.  Tap 'Add to Cart' and unlock your path to wellness.",no,0.16002202033996582
3188422910134703417,MEDICINES FROM NATURE  Have you tried to be on many crazy diets or strict exercise programs but still can not lose weight? You're looking for a new and healthy way for natural weight loss? We got your answer. All you have to do is check the link in our bio and find yours . . . .,No,0.15888309478759766
3188410871147169633,Pork chop! Brined then sous vide and finished on the Came out perfect!  side of cauliflower mushroom risotto and side salad.,yes,0.15937519073486328
3188062885360537943,Rindu itu berad mungkin kata-kata ini bisa mewakili perasaan seorang ibu tatkala buah hatinya mondok di luar kota Lantas bagaimana caranya menepis rasa rindu tersebut ? Salah satu caranya yaitu dengan mengunjungi sang buah hati dan tak lupa membawakan makanan kesukaannya  Jazakillahu Khairan for your repeat order & trust in Carista Marita bestie Semoga Chicken Spaghetti Brulee ini bisa mengobati kerinduan seorang ibu terhadap buah hatinya  ~~~~~~~~~~~~~~~~~~~~~~ Apakah kamu ingin mengunjungi buah hatimu? Ingin membawakan makanan kesukaannya? Yuk kepoin menu di Carista Marita siapa tau ada makanan kesukaannya  Untuk pemesanan boleh wa.me/62882000363463 Atau,No,0.15710902214050293
3188048770810668991,Drop  if this is useful Credit by: unknown,no,0.15459179878234863
3187957763781263725,Change mindset & your diet  You cant have one without the other!!,No,0.16915082931518555
3187634682468295894,"The trick to eating more veggies is to drown them in yummy dressings and sauces! Okay, maybe not drown them, but slather generously? These are a few easy peasy ones I got from Bee, the chef at . Feel free to customize as per your taste. I didn't add oil to any of them and they still tasted yummy! BASIL DRESSING: 1 cup basil leaves, 1/4 cup lime juice, 1/2 tsp Himalayan salt, 1 tsp black pepper, 1 tbsp black olive, 1 tbsp garlic powder and 1/4 cup olive oil (omit to make it oil free). Blend with around 1 /2 cup water (give or take) to your desired consistency. SESAME DRESSING - 1/2 cup sesame seeds (I used tahini instead), 1 tbsp ACV, 1 tbsp parsley, 1/2 tsp Himalayan salt, and 1/4 cup olive oil (optional). Blend with around 1/4 cup water or vary as per the consistency you want. PINEAPPLE MUSTARD DRESSING - 1 cup pineapple, 1 tsp mustard seeds (soak for 3 hours), 1 clove garlic, Himalayan salt and pepper to taste, 1/2 tsp cayenne pepper, 2 tbsp lemon juice, 2 dates and 1/4 cup olive oil (optional). Blend everything with water. I used the pineapple dressing along with a mayonnaise (vgn) I made earlier for this zucchini and carrot zoodle salad. It was delicious! If you keep the consistency slightly thicker, these can also be great for pastas and rice.",yes,0.15308070182800293
3187409621072985166,"Empower your fat loss journey with these 4-ingredient wrap ideas!    Discover delicious, waistline-friendly options that won't compromise flavor.   Fuel your goals with the lean protein of the Beef Wrap, the fitness-fueled Chicken Wrap, the plant-powered Tofu Wrap, or the omega-3-rich Fish Wrap.   These wraps are a taste of progress on a plate! Each with wholesome ingredients, designed to support your wellness path. Nourish your body while savoring every bite.   Which wrap will become your ultimate fat loss ally? Let's me know in the comments below  ",yes,0.1487290859222412
3187323034978007142,"6 HACKS TO MAKE FAT LOSS EASIER by  While fat loss is never simple, here are a few tips that can make the process a little bit easier.  Keep in mind, just because you implement these hacksdoesn't necessarily mean you will lose weight  They are just steps in the right direction that can aid the process.   Remember, when it comes to fat loss, creating a calorie deficit (burning more calories than you take in via food) is always priority numero uno.  As you look on this list, you will see that these tips are all based around controlling energy balance in some way (except pizzabecause pizza is delicious ).   Smaller Plates: Using smaller plates can help with the whole well, its in front of me, I might as well eat it all conundrum.   Coffee: As long as youre only adding minimal amounts of cream/sugar or drinking it black, coffee can be a great option to curb hunger & give you a nice energy boost.   Strawberries: For reference here, a whole pound of strawberries is only 150 calories. You can eat half a pound of strawberries for 75 caloriestalk about feeling full & satisfied!  Sparkling Water: Zero calorie drinks can be a great option to hold you over between meals. Sometimes just giving yourself something different that plain water to sip on can make a noticeable difference.   Step Goals: Setting a daily step goal can help to increase daily activity levels and burn additional calories, without actually feeling like you have to add dedicated time to your day for exercise. Go for a walk, park at the back of the parking lot, get up from your desk every 30 minutes, etc.   Pizza: As surprised as you may be to see pizza make the list, it absolutely can be a fat loss hack. For many, being able to occasionally incorporate foods you enjoy (like pizza) into your plan can help big time when it comes to sustainability and actually adhering to your diet.  Do you currently use any of these hacks? Or do you have another thats helped you?  Let me know below! . . .",No,0.1483750343322754
3187181611013762370,"So now that we know why fats are important to our diet, the next step is making sure were getting them!  Just remember portion size - each gram of fat provides 9 calories of energy ",yes,0.14946198463439941
3186714105134519478,"Chicken Club sandwich is on the menu today, fresh beef organs and some 60+ day dry-aged Ribeyes are in the case!! . Sorry we were closed yesterday but things happen and we are happy to be back at it today :) .",yes,0.1536712646484375
3186699487121190492,"If you are sweet treat whore like me drop what you are doing because this mess is a game changer. Vanilla yogurt, mix in PB2, melt some Lillys chocolate chips, drizzle on top add crushed peanuts. I didnt measure anything I just wanted to try it. Wholly shitballs its amazing!",Yes,0.15006709098815918
3186659074513215499,"Desi Pita Sandwich Whole-wheat Pita from Home Made Makhan, Some veggies & Chat Masala Along with some good Cheddar Cheese. Grilled on a cast iron pan.",yes,0.14884209632873535
3186454011056582099,,no,0.14948511123657227
3186453777282847732,,no,0.15210914611816406
3186230401395391647,from the other nightsteak and lobster zero carb shell tacos! Im not sure what was better!,No,0.1496419906616211
3185961798418084160,Stepped on the scales & seen a 4lb gain because youve been on holiday? Probably not 4lbs of actual fat  You need to be in a surplus of 3500 calories in order to gain 1lb of fat - so its more than likely some fat & water retention ,No,0.1530921459197998
3185927124385532027,"Drop  if this is helpful. . . . . . . . . . . . . . Credit by incomefact Thank you, please DM us for credit or removal ",no,0.14978289604187012
3185921051645900377,It's food O' clock.,yes,0.15106201171875
3185920668168000235,"Autoimmune breakfast skillet Ingredient list: Uncured Bacon, white onion, spinach , Shiitake mushrooms  with a side of fresh figs! Benefits from eating this breakfast include but not limited to. *Shiitake mushrooms have one of the highest amounts of natural copper, a mineral that supports healthy blood vessels, bones, and immune support *Spinach has vitamins and minerals like vitamin E and magnesium that support your immune system *Onions  May benefit heart health Loaded with antioxidants Contain anticancer compounds Help regulate blood sugar May boost bone density. Have antibacterial properties. May boost digestive health Figs (my favorite seasonal fruit)! Nourish and tone the intestines Natural laxative Prebiotic which promotes a healthy gut",yes,0.15086793899536133
3185903333513162522,"Did you be aware? - Ensure you save and recall this one  - - - . . . . . . . - - Credits by Much thanks to you, satisfy DM us for credit or expulsion ",no,0.15480923652648926
3185748508321682626,,no,0.1491689682006836
3185724799892343561,HOW TO IMPROVE MENTAL HEALTH . . . Drink Some Tea Dance Put on a Face Mask Spend Time in Nature Meditate Listen To Podcasts Cuddle a Pet Keep a Journal . . . . www.medicalustaad.com . . . . . . . .,yes,0.15012812614440918
3185453499466591279,"Burger with eggs drippin'... Don't be trippin' bring the with their craft burgers, crunchy fries, and signature for the ultimate experience in the heart of & Soon Fashion Valley!! Experience Chef Caesar's flavors tonight. Let us know what you ate when you did!",yes,0.14837193489074707
3185446274658756583," Applegate or Great Value bacon? Let's compare...  Widely available in many supermarket chains, Applegate's hickory-smoked, no sugar, uncured bacon contains pork, water, sea salt, and celery powder (in lieu of chemicals to cure). We give this product a green light for keto, although we'd like to see the added quality factors of pasture-raised and pesticide-free feed on this label as well. Other brands in this category include Pederson's, Wellshire, and a local farm near you! The Great Value brand (aka Walmart) gives us pause because of the pork cured with sodium phosphates, sodium erythorbate (what on earth is that???), and sodium nitrite used to preserve the product. Big Food manufacturers use chemical preservatives to enhance color and flavor, to extend shelf life, and to inhibit the growth of harmful bacteria. Needless to say, these ingredients are not ideal for your body. If you're aiming for a clean, nutrient-dense, and well formulated approach to keto food, make sure to choose uncured bacon from pastured pigs. In our opinion, it's always best to support a local farm that you know is raising animals right, but the Applegate option is not a bad choice, in a pinch. ",yes,0.14925885200500488
3185400361393253876,Still enjoying summer snacks with the family  Still hitting my protein goals ,yes,0.1480271816253662
3185361351211088184,"HOW A NIGERIAN GOVERNOR USED BLACKSEED AND HONEY TO CURE COVID 19.. I was speaking to a friend about blackseed and how it has been used to cure a lot of illness. The friend boldly sat me down and told me how a particular governor was tested positive for Covid 19 in 2020,they were about three governors then.. The governor went into isolation,his close friend who was in charge of the primary health care came to him with BLACKSEED MIXED with HONEY..His friend practically told him ;This blackseed mixed with honey will help boost your immune system.. All you need to do us take one teaspoon morning and night.. After a week of consuming these BLACKSEED AND HONEY with vitamin c..He was later tested again and was confirmed NEGATIVE.. One thing I love about him was that after his recovery he said that None of the members of his state will die of COVID.. Do I need to mention the name of the governor.. WHAT OTHER PROPHECY DO YOU NEED? NAME THAT ILLNESS, BLACKSEED INFUSED HONEY CAN'T CURE.. we endeavour to make a difference by providing unadulterated and high quality Honey products for everyone and improving the customers health and providing quality life. CHECK OUT OUR PRODUCTS WILDFLOWER HONEY 75cl-4000 1liter-5000 CAMEROON TREE HONEY 75CL- 4500 1LITER-6000 2.5litres-14000 BLACKSEED INFUSED HONEY 300ML JARS-5000 500ML JARS-6000 CLOVE INFUSED HONEY-5000 for 300ML JARS HONEY COMBS 500ML JARS-3000 BODY CLEANSE- 100ML-800 FENNEL SEEDS 200ML-2500 BLACK SEEDS 100ML-2000 To PLACE YOUR ORDERS Send us a dm or WHATSAPP 07013939723. Delivery NATIONWIDE Delivery within lagos 2-3 working days Delivery outside Lagos 4-5 working days",yes,0.1551368236541748
3185196566109262410,"Jumat malam teman baik Mimin WA menanyakan ketersediaan Chicken Spaghetti Brulee untuk Sabtu pagi  Beliau ingin menjenguk saudara nya yang sedang dirawat di RS & akan pick up spaghetti nya Lama kami tak jumpa & sekalinya ketemu langsung deep talk  Tak cukup waktu karena babang grab sudah menjemput  Jazakillahu Khairan wa barakallahu fiik for your repeat order & trust in Caristamarita Hopefully this Chicken Spaghetti Brulee will energize her days, make her feel better and give her happiness... ALLAHUMMA RABBAN NAAS MUDZHIBAL BASI ISYFI ANTASY-SYAAFII LAA SYAFIYA ILLAA ANTA SYIFAAAN LAA YUGHAADIRU SAQOMAN. Artinya: Ya Allah Wahai Tuhan segala manusia, hilangkanlah penyakitnya, sembukanlah ia. (Hanya) Engkaulah yang dapat menyembuhkannya, tidak ada kesembuhan melainkan kesembuhan dariMu, kesembuhan yang tidak kambuh lagi. ( HR. Bukhari, no. 5742; Muslim, no. 2191) ~~~~~~~~~~~~~~~~~~~ Apakah kamu ingin memberikan kebahagiaan kepada saudara mu yang sedang sakit ? Yuk berikan kebahagiaan kepada yang sedang sakit dengan menghadiahkan Get Well Soon Hampers by Carista Marita Untuk pemesanan boleh wa.me/62882000363463 Atau Gunakan Voucher Cashback untuk belanja lebih hemat di toko Caristamarita.",No,0.14917278289794922
3185075263507117591,"I have such a huge sweet tooth. Id eat it all day if I could so when clients complain about sugar cravings  I totally empathize.  The key to sugar cravings is balancing what your body is ACTUALLY craving (which is usually quick energy, minerals, protein or water). So to keep sugar cravings at bay dont skip meals and try adding more protein to your diet (most of us need about 90g or more depending on lifestyle). I use protein smoothies but a protein bar could be a good option too (just check the ingredients!)  Heres what happens when I want candy  I usually eat a piece of dark chocolate first. Like 1-2 squares. If that doesnt work I move over to fruit or veggies with a protein (eg. berries with Greek yogurt, carrots with hummus).   To avoid the cravings I include the healthy fats everyday  fish, avocado, nuts. And to end my day I drink herbal teas. Water is also key so try increasing your water because your body can misinterpret thirst for something sweet!  ",No,0.16106700897216797
3184812105869193082,"Big THANK YOU to our amazing customers!  Your kind words and positive reviews warm our hearts. We're so grateful for each one of you who've chosen to embark on this healthy journey with us. Your feedback keeps us going, and we're committed to continuous improvement to serve you better. Here's to many more healthy days together!  . . .",no,0.15913605690002441
3184701738974460331,"Did you know, that you can make a homemade Nutella or Chocolate hazelnut spread at home, using hazelnuts, honey (agave syrup for the vegan version), coconut oil, cocoa powder, vanilla bean powder and a pinch of salt.  Only six ingredients and a powerful blender to grind your nuts and youve got a great spread without the palm oils like in a lot of the store bought versions. Please DM me if you would like the recipe but Ill also feature the recipe on my story tomorrow! On my toast today, my homemade chocolate hazelnut spread, bananas, chopped walnuts and sea salt . A fantastic breakfast or snack toast combo when your hankering for something sweet/salty yet healthy! Yummers   ",yes,0.15185904502868652
3184498310910911122,"Pumpkin Spice Popcorn is back for the season and its everything that you love about PSL minus the coffee. We take our OG Kettle Corn, add an organic cinnamon oil while cooking, and then dust it with an organic pumpkin spice blend. Expect clove, cinnamon, and ginger notes to dance all over your tastebuds. This PSL-inspired popcorn flavor packs all of the flavor without extra additives and preservatives. It's all vegan, organic, and oh so good! Get yours soon because the flavor is limited and it's amazing! Order online for local pick up at or for delivery! ",yes,0.15244102478027344
3184248136287869570,"SMALL CHANGES, BIG RESULTS          !          !              ,                /        cappuccino                        . . .",no,0.15398597717285156
3184192529817010479,Eat BETTER not LESS. It is a lifestyle not a diet! Who said you need to restrict food when you can balance between healthy & unhealthy food and enjoy life. It is all about the quantity not only the quality of food.(both are important) Calories in vs Calories out! Exercise regularly & eat whatever you want.,yes,0.15014410018920898
3184164254169025991,"Sudah sejak lama Mimin ingin membalas kiriman dari sahabat putra Mimin, putra Mimin suka main ke rumah nya & waktu itu dibawakan nasi Padang, Maa Syaa Allah senang sekali putra Mimin  Qadarullah sahabat nya sedang sakit & Mimin sedang ada pesanan juga pas di hari Jum'at penuh berkah jadi sekalian  Tadinya hendak dikirim by instant delivery karena putra Mimin sedang ambil tempat makan yang tertinggal di sekolah, Alhamdulillah putra Mimin mau antar sendiri ke rumah sahabat nya  ALLAHUMMA RABBAN NAAS MUDZHIBAL BASI ISYFI ANTASY-SYAAFII LAA SYAFIYA ILLAA ANTA SYIFAAAN LAA YUGHAADIRU SAQOMAN. Artinya: Ya Allah Wahai Tuhan segala manusia, hilangkanlah penyakitnya, sembukanlah ia. (Hanya) Engkaulah yang dapat menyembuhkannya, tidak ada kesembuhan melainkan kesembuhan dariMu, kesembuhan yang tidak kambuh lagi. ( HR. Bukhari, no. 5742; Muslim, no. 2191) ~~~~~~~~~~~~~~~~~ Apakah kamu ingin memberikan kebahagiaan kepada bestiemu yang sedang sakit ? Yuk berikan kebahagiaan kepada yang sedang sakit dengan menghadiahkan Get Well Soon Hampers by Carista Marita Untuk pemesanan boleh wa.me/62882000363463 Atau Gunakan Voucher Cashback untuk belanja lebih hemat di toko Caristamarita.",No,0.15112709999084473
3183723685551301936,If theres ever a time to be smart with your grocery shopping its now. If frozen fruit and veg isnt something that regularly makes its way into your grocery hauls then I would highly highly recommend trying them out. My freezer is currently home to frozen berries and veggies that will last me the next weeks while I stayhome! . Over 36 delicious fat-melting meal-replacement smoothie recipes Fat Loss Method to Drop 12 Pounds in 21 Days Link in my bio  . . . . .,yes,0.15668916702270508
3183320662823028217,Blackened Key Largo Mahi Mahi (courtesy of ). Sides of spicy Cajun cauliflower sweet potato rice and red beans with red peppers. Warm light kale salad with toasted almonds and golden raisins (to offset spicy flavors).,yes,0.15732789039611816
3182610661678656627,"Friday night, Pizza night! A lil cheathamburger/ground sirloin on cauliflower crust, topped with white onion, mushroom and green olive. #eatthisnotthat",Yes,0.23833084106445312
3182502415071891876," Making Small Changes for a Greener Lunchbox!  Hey there, eco-conscious friends!  Let's talk about a simple yet impactful way we can reduce our plastic waste and make healthier choices for ourselves and the planet  swapping out those plastic lunchbox essentials.  Did you know that even BPA-free plastics may contain ""forever chemicals""?  These can leach into our food and have long-lasting environmental effects. But fear not!  We're not here to create panic, but to inspire change, one step at a time.  Consider these options when you're ready for a lunchbox upgrade: 1 Stainless Steel Containers: Durable, safe, and long-lasting, they're perfect for sandwiches, salads, and snacks. 2 Silicone Storage: Flexible, reusable, and microwave-safe. Ideal for soups, fruits, and anything you want to keep fresh. 3 Plastic Free Water Bottles : Plastic free water bottles are hard to find. Pura Kiki ticks all the boxes with this insulated sport cap bottle. It fits all their tops from bottle, sippy, straw and sport; with only medical grade silicone for tops no plastics. 4 Reusable Snack Bags: Cute, convenient, and planet-friendly. Perfect for little snacks and treats. Remember, it's not about buying everything at once  it's about making conscious choices when it's time to replace old items. Every small change adds up to a big impact!  Let's keep our lunchboxes green, clean, and sustainable.  DM me if you need links to any of the products listed. Share your favorite eco-friendly lunchbox ideas below! .",no,0.15962600708007812
3182465982073948420,,no,0.15239596366882324
3182432806544853007,"Its the end of the summer!  While I am Canadian and most of the year is spent bundling up, I am really looking forward to the fall.  Its my favourite season for fashion: flannels, Jordans, jeans - cant go wrong in my books.  Dont get me wrong, I do love the summer but Im ready for this transition period.  Now that the long weekend is upon us, Here are some quick tips to avoid weight gain (notice I said weight and not fat)  1) Majority of your plate with protein. It is most filling and will keep your metabolism revving because of the high thermic effect.  2) More veggies than starches. This also helps keep you full without too many extra calories.  3) If you know what is being served, or at least have a rough idea, you can log your meal in advance. While you dont have to weigh everything out, its definitely a good idea to overestimate and guess portion sizes to the best of your ability.  4) Be okay with saying no. Family members can be the harshest people to those trying to transform their bodies. Youre allowed to say no to them. Briefly explain why youre saying no if you want to and move on from the situation. Your journey is more important than family members' expectations of what you should be doing.  You don't have to do extra workouts, you don't have to annihilate your calories this coming week.   If your scale goes up, it's definitely not fat. And it's definitely not a big deal. Things will regulate so long as you get back to normal (training, eating, sleeping).   Spend time with your favourite people and enjoy the weekend.        ",yes,0.14870977401733398
3182345561432851075,"Ever heard someone dismiss intuitive eating as just eating whatever you want or giving into cravings? I'm here to tell you that this couldn't be further from the truth!  Intuitive eating is all about listening to your body's needs, developing a healthy relationship with food, and nourishing yourself in a way that feels good both physically and emotionally. Its not a diet or a strict set of rules. Instead, it is a process of self-discovery that involves tuning into your body's signals of hunger, fullness, and satisfaction, and learning to trust and honor those signals. It means letting go of strict food rules and restrictions, and instead allowing yourself to eat a wide variety of foods that support your wellbeing physically, mentally, and emotionally (aka not JUST high-nutrient foods, also foods that bring you pleasure regardless of their nutritional makeup). Intuitive eating prioritizes a healthy relationship with food, which means letting go of guilt and shame around food choices and instead approaching eating with curiosity, flexibility, and self-compassion. The beauty of intuitive eating is that it can support holistic health-- in other words, not just physical health but also mental and emotional wellbeing. Plus, people often find once they start regularly attuning to their intuition around food and movement, they often begin to discover other aspects of their intuition that perhaps they had been ignoring (like realizing they need some better boundaries at work, or in certain relationships, for example). Have you been hesitant to try eating intuitively? Why or why not? * * * * * *",No,0.15056991577148438
3182301469919155114,"I recommend you follow This page is great to learn how to detox your body, steadily lose weight, and fill your body with healthy nutrition.  . People who followed this page have lost up to 20 lbs within 21 Days. Click link in bio to become a Slimmer & Healthier version of yourself. . . . . . . . .",yes,0.1498568058013916
3182292250250939204,,no,0.14959168434143066
3181900990231847988,"Thai green curry with turkey meatballs with zoodles! Spicey green curry broth with coconut milk, jalapeo, crushed basil, served with lime juice and sprinkled toasted sesame seeds. (Spilled a few million, fun to clean up)! Super flavorful!",yes,0.1620619297027588
3181828762528435929,"Drop  if this is useful People who complete the 21-Day Smoothie Diet Challenge lose up to 20 pounds and form long-term healthy eating habits that help them keep the weight off for good.  My 21 Day Smoothie Diet plan is what I and thousands of you are using to lose an average of 8-16 lbs (4-7kg) in 21 days  My plan basically works by replacing 3 meals per day with my detox smoothie recipes + having healthy snacks and the option for a light meal daily too!  Ive put all of the exact recipes you will need plus shopping listsfull 21-day step-by-step guide plus hints and tips together into an eBook plan, which you can download from my website  P.s Dont worry, my plan is super easy to follow! Even for complete beginners, Youll just need a blender, the ingredients Ive listed in the eBook shopping list (all ingredients available from regular stores) and then to follow the Step-by-Step guide Ive written for you!  You can download the eBook from the link in my bio Follow for more tips and recipes. Notify your friends and tag someone who would be interested. To receive notifications of new posts, go to the top of the page, tap the 3 dots, and turn on notifications. Credit by: unknown",No,0.15775728225708008
